Transaction_ID,Category
TXN03960,Operations
TXN03961,Payroll
TXN03962,Payroll
TXN03963,Sales
TXN03964,Inventory
TXN03965,Inventory
TXN03966,Sales
TXN03967,Sales
TXN03968,Sales
TXN03969,Marketing
TXN03970,Sales
TXN03971,Sales
TXN03972,Payroll
TXN03973,Marketing
TXN03974,Operations
TXN03975,Payroll
TXN03976,Marketing
TXN03977,Operations
TXN03978,Marketing
TXN03979,Operations
TXN03980,Inventory
TXN03981,Marketing
TXN03982,Inventory
TXN03983,Marketing
TXN03984,Marketing
TXN03985,Payroll
TXN03986,Marketing
TXN03987,Marketing
TXN03988,Inventory
TXN03989,Payroll
TXN03990,Marketing
TXN03991,Operations
TXN03992,Payroll
TXN03993,Sales
TXN03994,Operations
TXN03995,Inventory
TXN03996,Sales
TXN03997,Payroll
TXN03998,Inventory
TXN03999,Payroll
TXN04000,Payroll
TXN04001,Marketing
TXN04002,Inventory
TXN04003,Sales
TXN04004,Marketing
TXN04005,Payroll
TXN04006,Payroll
TXN04007,Marketing
TXN04008,Payroll
TXN04009,Sales
TXN04010,Sales
TXN04011,Inventory
TXN04012,Payroll
TXN04013,Operations
TXN04014,Inventory
TXN04015,Sales
TXN04016,Inventory
TXN04017,Sales
TXN04018,Payroll
TXN04019,Operations
TXN04020,Operations
TXN04021,Sales
TXN04022,Operations
TXN04023,Sales
TXN04024,Inventory
TXN04025,Operations
TXN04026,Inventory
TXN04027,Operations
TXN04028,Payroll
TXN04029,Sales
TXN04030,Payroll
TXN04031,Payroll
TXN04032,Inventory
TXN04033,Payroll
TXN04034,Marketing
TXN04035,Operations
TXN04036,Payroll
TXN04037,Payroll
TXN04038,Inventory
TXN04039,Sales
TXN04040,Payroll
TXN04041,Sales
TXN04042,Payroll
TXN04043,Inventory
TXN04044,Payroll
TXN04045,Marketing
TXN04046,Marketing
TXN04047,Inventory
TXN04048,Operations
TXN04049,Marketing
TXN04050,Inventory
TXN04051,Marketing
TXN04052,Sales
TXN04053,Sales
TXN04054,Operations
TXN04055,Inventory
TXN04056,Sales
TXN04057,Inventory
TXN04058,Operations
TXN04059,Payroll
TXN04060,Payroll
TXN04061,Payroll
TXN04062,Inventory
TXN04063,Payroll
TXN04064,Payroll
TXN04065,Inventory
TXN04066,Marketing
TXN04067,Marketing
TXN04068,Inventory
TXN04069,Sales
TXN04070,Marketing
TXN04071,Operations
TXN04072,Operations
TXN04073,Marketing
TXN04074,Payroll
TXN04075,Inventory
TXN04076,Marketing
TXN04077,Sales
TXN04078,Operations
TXN04079,Inventory
TXN04080,Inventory
TXN04081,Payroll
TXN04082,Sales
TXN04083,Operations
TXN04084,Payroll
TXN04085,Marketing
TXN04086,Marketing
TXN04087,Inventory
TXN04088,Payroll
TXN04089,Sales
TXN04090,Sales
TXN04091,Operations
TXN04092,Inventory
TXN04093,Operations
TXN04094,Marketing
TXN04095,Operations
TXN04096,Payroll
TXN04097,Inventory
TXN04098,Inventory
TXN04099,Inventory
TXN04100,Sales
TXN04101,Marketing
TXN04102,Payroll
TXN04103,Operations
TXN04104,Marketing
TXN04105,Sales
TXN04106,Sales
TXN04107,Marketing
TXN04108,Payroll
TXN04109,Sales
TXN04110,Inventory
TXN04111,Inventory
TXN04112,Marketing
TXN04113,Inventory
TXN04114,Inventory
TXN04115,Marketing
TXN04116,Marketing
TXN04117,Marketing
TXN04118,Sales
TXN04119,Payroll
TXN04120,Inventory
TXN04121,Payroll
TXN04122,Marketing
TXN04123,Payroll
TXN04124,Payroll
TXN04125,Marketing
TXN04126,Sales
TXN04127,Payroll
TXN04128,Operations
TXN04129,Marketing
TXN04130,Payroll
TXN04131,Inventory
TXN04132,Marketing
TXN04133,Inventory
TXN04134,Marketing
TXN04135,Operations
TXN04136,Sales
TXN04137,Marketing
TXN04138,Payroll
TXN04139,Sales
TXN04140,Payroll
TXN04141,Marketing
TXN04142,Inventory
TXN04143,Inventory
TXN04144,Sales
TXN04145,Operations
TXN04146,Payroll
TXN04147,Sales
TXN04148,Marketing
TXN04149,Inventory
TXN04150,Payroll
TXN04151,Inventory
TXN04152,Operations
TXN04153,Inventory
TXN04154,Marketing
TXN04155,Sales
TXN04156,Marketing
TXN04157,Payroll
TXN04158,Sales
TXN04159,Operations
TXN04160,Sales
TXN04161,Inventory
TXN04162,Inventory
TXN04163,Marketing
TXN04164,Operations
TXN04165,Marketing
TXN04166,Sales
TXN04167,Marketing
TXN04168,Sales
TXN04169,Operations
TXN04170,Operations
TXN04171,Inventory
TXN04172,Payroll
TXN04173,Marketing
TXN04174,Marketing
TXN04175,Marketing
TXN04176,Inventory
TXN04177,Sales
TXN04178,Payroll
TXN04179,Marketing
TXN04180,Marketing
TXN04181,Sales
TXN04182,Sales
TXN04183,Marketing
TXN04184,Payroll
TXN04185,Sales
TXN04186,Inventory
TXN04187,Sales
TXN04188,Operations
TXN04189,Marketing
TXN04190,Marketing
TXN04191,Marketing
TXN04192,Sales
TXN04193,Inventory
TXN04194,Operations
TXN04195,Sales
TXN04196,Sales
TXN04197,Operations
TXN04198,Marketing
TXN04199,Operations
TXN04200,Marketing
TXN04201,Operations
TXN04202,Payroll
TXN04203,Marketing
TXN04204,Payroll
TXN04205,Inventory
TXN04206,Operations
TXN04207,Operations
TXN04208,Marketing
TXN04209,Operations
TXN04210,Sales
TXN04211,Sales
TXN04212,Payroll
TXN04213,Inventory
TXN04214,Inventory
TXN04215,Sales
TXN04216,Inventory
TXN04217,Payroll
TXN04218,Inventory
TXN04219,Payroll
TXN04220,Operations
TXN04221,Operations
TXN04222,Sales
TXN04223,Marketing
TXN04224,Sales
TXN04225,Operations
TXN04226,Marketing
TXN04227,Payroll
TXN04228,Inventory
TXN04229,Operations
TXN04230,Marketing
TXN04231,Marketing
TXN04232,Inventory
TXN04233,Payroll
TXN04234,Inventory
TXN04235,Sales
TXN04236,Inventory
TXN04237,Marketing
TXN04238,Marketing
TXN04239,Payroll
TXN04240,Marketing
TXN04241,Operations
TXN04242,Operations
TXN04243,Marketing
TXN04244,Marketing
TXN04245,Inventory
TXN04246,Inventory
TXN04247,Inventory
TXN04248,Sales
TXN04249,Marketing
TXN04250,Payroll
TXN04251,Operations
TXN04252,Payroll
TXN04253,Sales
TXN04254,Operations
TXN04255,Inventory
TXN04256,Sales
TXN04257,Sales
TXN04258,Marketing
TXN04259,Sales
TXN04260,Marketing
TXN04261,Sales
TXN04262,Marketing
TXN04263,Sales
TXN04264,Sales
TXN04265,Payroll
TXN04266,Sales
TXN04267,Sales
TXN04268,Sales
TXN04269,Marketing
TXN04270,Payroll
TXN04271,Payroll
TXN04272,Payroll
TXN04273,Marketing
TXN04274,Inventory
TXN04275,Marketing
TXN04276,Marketing
TXN04277,Operations
TXN04278,Payroll
TXN04279,Marketing
TXN04280,Payroll
TXN04281,Marketing
TXN04282,Sales
TXN04283,Payroll
TXN04284,Inventory
TXN04285,Sales
TXN04286,Operations
TXN04287,Operations
TXN04288,Inventory
TXN04289,Payroll
TXN04290,Inventory
TXN04291,Inventory
TXN04292,Operations
TXN04293,Marketing
TXN04294,Operations
TXN04295,Operations
TXN04296,Sales
TXN04297,Payroll
TXN04298,Inventory
TXN04299,Sales
TXN04300,Payroll
TXN04301,Marketing
TXN04302,Operations
TXN04303,Payroll
TXN04304,Sales
TXN04305,Operations
TXN04306,Sales
TXN04307,Sales
TXN04308,Payroll
TXN04309,Sales
TXN04310,Marketing
TXN04311,Operations
TXN04312,Operations
TXN04313,Payroll
TXN04314,Payroll
TXN04315,Inventory
TXN04316,Sales
TXN04317,Marketing
TXN04318,Inventory
TXN04319,Marketing
TXN04320,Payroll
TXN04321,Payroll
TXN04322,Marketing
TXN04323,Operations
TXN04324,Payroll
TXN04325,Payroll
TXN04326,Marketing
TXN04327,Marketing
TXN04328,Payroll
TXN04329,Sales
TXN04330,Payroll
TXN04331,Marketing
TXN04332,Sales
TXN04333,Marketing
TXN04334,Payroll
TXN04335,Inventory
TXN04336,Payroll
TXN04337,Payroll
TXN04338,Inventory
TXN04339,Operations
TXN04340,Sales
TXN04341,Sales
TXN04342,Sales
TXN04343,Marketing
TXN04344,Marketing
TXN04345,Sales
TXN04346,Inventory
TXN04347,Inventory
TXN04348,Marketing
TXN04349,Operations
TXN04350,Sales
TXN04351,Payroll
TXN04352,Marketing
TXN04353,Sales
TXN04354,Operations
TXN04355,Inventory
TXN04356,Marketing
TXN04357,Marketing
TXN04358,Sales
TXN04359,Operations
TXN04360,Payroll
TXN04361,Operations
TXN04362,Sales
TXN04363,Operations
TXN04364,Payroll
TXN04365,Marketing
TXN04366,Inventory
TXN04367,Inventory
TXN04368,Payroll
TXN04369,Sales
TXN04370,Inventory
TXN04371,Operations
TXN04372,Operations
TXN04373,Operations
TXN04374,Inventory
TXN04375,Payroll
TXN04376,Operations
TXN04377,Sales
TXN04378,Operations
TXN04379,Sales
TXN04380,Sales
TXN04381,Marketing
TXN04382,Sales
TXN04383,Marketing
TXN04384,Sales
TXN04385,Operations
TXN04386,Payroll
TXN04387,Sales
TXN04388,Operations
TXN04389,Payroll
TXN04390,Marketing
TXN04391,Sales
TXN04392,Inventory
TXN04393,Payroll
TXN04394,Inventory
TXN04395,Operations
TXN04396,Marketing
TXN04397,Payroll
TXN04398,Sales
TXN04399,Marketing
TXN04400,Marketing
TXN04401,Marketing
TXN04402,Marketing
TXN04403,Inventory
TXN04404,Sales
TXN04405,Marketing
TXN04406,Sales
TXN04407,Operations
TXN04408,Inventory
TXN04409,Inventory
TXN04410,Sales
TXN04411,Operations
TXN04412,Marketing
TXN04413,Inventory
TXN04414,Operations
TXN04415,Operations
TXN04416,Inventory
TXN04417,Payroll
TXN04418,Marketing
TXN04419,Payroll
TXN04420,Operations
TXN04421,Operations
TXN04422,Marketing
TXN04423,Inventory
TXN04424,Payroll
TXN04425,Marketing
TXN04426,Marketing
TXN04427,Inventory
TXN04428,Marketing
TXN04429,Payroll
TXN04430,Sales
TXN04431,Payroll
TXN04432,Operations
TXN04433,Payroll
TXN04434,Payroll
TXN04435,Operations
TXN04436,Sales
TXN04437,Operations
TXN04438,Payroll
TXN04439,Sales
TXN04440,Sales
TXN04441,Payroll
TXN04442,Inventory
TXN04443,Inventory
TXN04444,Sales
TXN04445,Operations
TXN04446,Payroll
TXN04447,Inventory
TXN04448,Inventory
TXN04449,Operations
TXN04450,Operations
TXN04451,Payroll
TXN04452,Operations
TXN04453,Sales
TXN04454,Sales
TXN04455,Sales
TXN04456,Inventory
TXN04457,Sales
TXN04458,Sales
TXN04459,Sales
TXN04460,Sales
TXN04461,Payroll
TXN04462,Sales
TXN04463,Sales
TXN04464,Inventory
TXN04465,Payroll
TXN04466,Payroll
TXN04467,Sales
TXN04468,Inventory
TXN04469,Inventory
TXN04470,Inventory
TXN04471,Payroll
TXN04472,Payroll
TXN04473,Operations
TXN04474,Sales
TXN04475,Inventory
TXN04476,Inventory
TXN04477,Inventory
TXN04478,Payroll
TXN04479,Sales
TXN04480,Marketing
TXN04481,Operations
TXN04482,Operations
TXN04483,Operations
TXN04484,Operations
TXN04485,Inventory
TXN04486,Sales
TXN04487,Operations
TXN04488,Sales
TXN04489,Sales
TXN04490,Sales
TXN04491,Sales
TXN04492,Inventory
TXN04493,Sales
TXN04494,Marketing
TXN04495,Sales
TXN04496,Operations
TXN04497,Marketing
TXN04498,Sales
TXN04499,Payroll
TXN04500,Operations
TXN04501,Payroll
TXN04502,Inventory
TXN04503,Operations
TXN04504,Operations
TXN04505,Sales
TXN04506,Payroll
TXN04507,Sales
TXN04508,Inventory
TXN04509,Inventory
TXN04510,Payroll
TXN04511,Sales
TXN04512,Operations
TXN04513,Payroll
TXN04514,Marketing
TXN04515,Inventory
TXN04516,Operations
TXN04517,Marketing
TXN04518,Inventory
TXN04519,Operations
TXN04520,Operations
TXN04521,Operations
TXN04522,Sales
TXN04523,Payroll
TXN04524,Payroll
TXN04525,Sales
TXN04526,Sales
TXN04527,Marketing
TXN04528,Marketing
TXN04529,Sales
TXN04530,Payroll
TXN04531,Marketing
TXN04532,Marketing
TXN04533,Inventory
TXN04534,Operations
TXN04535,Inventory
TXN04536,Inventory
TXN04537,Sales
TXN04538,Payroll
TXN04539,Payroll
TXN04540,Marketing
TXN04541,Sales
TXN04542,Operations
TXN04543,Inventory
TXN04544,Payroll
TXN04545,Operations
TXN04546,Sales
TXN04547,Marketing
TXN04548,Inventory
TXN04549,Operations
TXN04550,Payroll
TXN04551,Operations
TXN04552,Sales
TXN04553,Sales
TXN04554,Marketing
TXN04555,Marketing
TXN04556,Payroll
TXN04557,Sales
TXN04558,Payroll
TXN04559,Marketing
TXN04560,Inventory
TXN04561,Sales
TXN04562,Marketing
TXN04563,Sales
TXN04564,Marketing
TXN04565,Inventory
TXN04566,Marketing
TXN04567,Inventory
TXN04568,Sales
TXN04569,Operations
TXN04570,Marketing
TXN04571,Inventory
TXN04572,Marketing
TXN04573,Payroll
TXN04574,Sales
TXN04575,Payroll
TXN04576,Operations
TXN04577,Marketing
TXN04578,Payroll
TXN04579,Marketing
TXN04580,Sales
TXN04581,Payroll
TXN04582,Payroll
TXN04583,Operations
TXN04584,Operations
TXN04585,Sales
TXN04586,Operations
TXN04587,Inventory
TXN04588,Inventory
TXN04589,Sales
TXN04590,Inventory
TXN04591,Payroll
TXN04592,Sales
TXN04593,Sales
TXN04594,Payroll
TXN04595,Payroll
TXN04596,Inventory
TXN04597,Sales
TXN04598,Inventory
TXN04599,Inventory
TXN04600,Payroll
TXN04601,Inventory
TXN04602,Payroll
TXN04603,Inventory
TXN04604,Sales
TXN04605,Sales
TXN04606,Payroll
TXN04607,Operations
TXN04608,Payroll
TXN04609,Inventory
TXN04610,Sales
TXN04611,Payroll
TXN04612,Operations
TXN04613,Marketing
TXN04614,Marketing
TXN04615,Operations
TXN04616,Marketing
TXN04617,Sales
TXN04618,Inventory
TXN04619,Marketing
TXN04620,Operations
TXN04621,Sales
TXN04622,Inventory
TXN04623,Inventory
TXN04624,Sales
TXN04625,Sales
TXN04626,Payroll
TXN04627,Operations
TXN04628,Operations
TXN04629,Sales
TXN04630,Inventory
TXN04631,Inventory
TXN04632,Operations
TXN04633,Payroll
TXN04634,Operations
TXN04635,Sales
TXN04636,Payroll
TXN04637,Inventory
TXN04638,Operations
TXN04639,Marketing
TXN04640,Marketing
TXN04641,Payroll
TXN04642,Marketing
TXN04643,Marketing
TXN04644,Marketing
TXN04645,Operations
TXN04646,Sales
TXN04647,Sales
TXN04648,Sales
TXN04649,Sales
TXN04650,Operations
TXN04651,Operations
TXN04652,Operations
TXN04653,Marketing
TXN04654,Inventory
TXN04655,Payroll
TXN04656,Inventory
TXN04657,Operations
TXN04658,Payroll
TXN04659,Sales
TXN04660,Inventory
TXN04661,Marketing
TXN04662,Operations
TXN04663,Inventory
TXN04664,Marketing
TXN04665,Inventory
TXN04666,Payroll
TXN04667,Operations
TXN04668,Inventory
TXN04669,Operations
TXN04670,Inventory
TXN04671,Operations
TXN04672,Operations
TXN04673,Sales
TXN04674,Operations
TXN04675,Sales
TXN04676,Inventory
TXN04677,Marketing
TXN04678,Marketing
TXN04679,Sales
TXN04680,Marketing
TXN04681,Sales
TXN04682,Payroll
TXN04683,Operations
TXN04684,Inventory
TXN04685,Marketing
TXN04686,Marketing
TXN04687,Sales
TXN04688,Operations
TXN04689,Sales
TXN04690,Inventory
TXN04691,Inventory
TXN04692,Sales
TXN04693,Inventory
TXN04694,Inventory
TXN04695,Payroll
TXN04696,Operations
TXN04697,Marketing
TXN04698,Sales
TXN04699,Operations
TXN04700,Sales
TXN04701,Sales
TXN04702,Sales
TXN04703,Inventory
TXN04704,Payroll
TXN04705,Payroll
TXN04706,Operations
TXN04707,Sales
TXN04708,Inventory
TXN04709,Marketing
TXN04710,Sales
TXN04711,Inventory
TXN04712,Marketing
TXN04713,Sales
TXN04714,Operations
TXN04715,Marketing
TXN04716,Sales
TXN04717,Operations
TXN04718,Inventory
TXN04719,Sales
TXN04720,Payroll
TXN04721,Payroll
TXN04722,Sales
TXN04723,Sales
TXN04724,Sales
TXN04725,Inventory
TXN04726,Payroll
TXN04727,Inventory
TXN04728,Operations
TXN04729,Operations
TXN04730,Sales
TXN04731,Operations
TXN04732,Payroll
TXN04733,Payroll
TXN04734,Operations
TXN04735,Marketing
TXN04736,Marketing
TXN04737,Sales
TXN04738,Marketing
TXN04739,Payroll
TXN04740,Sales
TXN04741,Marketing
TXN04742,Marketing
TXN04743,Payroll
TXN04744,Inventory
TXN04745,Inventory
TXN04746,Payroll
TXN04747,Operations
TXN04748,Inventory
TXN04749,Marketing
TXN04750,Sales
TXN04751,Sales
TXN04752,Payroll
TXN04753,Marketing
TXN04754,Inventory
TXN04755,Payroll
TXN04756,Payroll
TXN04757,Sales
TXN04758,Operations
TXN04759,Payroll
TXN04760,Payroll
TXN04761,Payroll
TXN04762,Operations
TXN04763,Sales
TXN04764,Sales
TXN04765,Inventory
TXN04766,Sales
TXN04767,Operations
TXN04768,Operations
TXN04769,Sales
TXN04770,Sales
TXN04771,Sales
TXN04772,Inventory
TXN04773,Marketing
TXN04774,Payroll
TXN04775,Payroll
TXN04776,Operations
TXN04777,Sales
TXN04778,Marketing
TXN04779,Payroll
TXN04780,Payroll
TXN04781,Marketing
TXN04782,Payroll
TXN04783,Operations
TXN04784,Sales
TXN04785,Marketing
TXN04786,Marketing
TXN04787,Payroll
TXN04788,Inventory
TXN04789,Marketing
TXN04790,Inventory
TXN04791,Marketing
TXN04792,Payroll
TXN04793,Marketing
TXN04794,Payroll
TXN04795,Marketing
TXN04796,Marketing
TXN04797,Sales
TXN04798,Marketing
TXN04799,Inventory
TXN04800,Sales
TXN04801,Operations
TXN04802,Inventory
TXN04803,Payroll
TXN04804,Payroll
TXN04805,Operations
TXN04806,Inventory
TXN04807,Sales
TXN04808,Marketing
TXN04809,Sales
TXN04810,Sales
TXN04811,Inventory
TXN04812,Marketing
TXN04813,Payroll
TXN04814,Marketing
TXN04815,Marketing
TXN04816,Sales
TXN04817,Sales
TXN04818,Payroll
TXN04819,Sales
TXN04820,Sales
TXN04821,Marketing
TXN04822,Payroll
TXN04823,Payroll
TXN04824,Operations
TXN04825,Inventory
TXN04826,Inventory
TXN04827,Payroll
TXN04828,Marketing
TXN04829,Inventory
TXN04830,Sales
TXN04831,Sales
TXN04832,Payroll
TXN04833,Marketing
TXN04834,Inventory
TXN04835,Inventory
TXN04836,Inventory
TXN04837,Payroll
TXN04838,Sales
TXN04839,Marketing
TXN04840,Sales
TXN04841,Marketing
TXN04842,Marketing
TXN04843,Marketing
TXN04844,Operations
TXN04845,Inventory
TXN04846,Marketing
TXN04847,Marketing
TXN04848,Payroll
TXN04849,Marketing
TXN04850,Sales
TXN04851,Inventory
TXN04852,Operations
TXN04853,Inventory
TXN04854,Sales
TXN04855,Operations
TXN04856,Payroll
TXN04857,Inventory
TXN04858,Marketing
TXN04859,Payroll
TXN04860,Marketing
TXN04861,Inventory
TXN04862,Inventory
TXN04863,Payroll
TXN04864,Operations
TXN04865,Operations
TXN04866,Marketing
TXN04867,Payroll
TXN04868,Payroll
TXN04869,Marketing
TXN04870,Operations
TXN04871,Operations
TXN04872,Operations
TXN04873,Sales
TXN04874,Sales
TXN04875,Inventory
TXN04876,Sales
TXN04877,Payroll
TXN04878,Sales
TXN04879,Inventory
TXN04880,Operations
TXN04881,Sales
TXN04882,Marketing
TXN04883,Inventory
TXN04884,Inventory
TXN04885,Inventory
TXN04886,Payroll
TXN04887,Marketing
TXN04888,Sales
TXN04889,Sales
TXN04890,Inventory
TXN04891,Inventory
TXN04892,Marketing
TXN04893,Inventory
TXN04894,Sales
TXN04895,Operations
TXN04896,Marketing
TXN04897,Operations
TXN04898,Inventory
TXN04899,Marketing
TXN04900,Operations
TXN04901,Payroll
TXN04902,Sales
TXN04903,Inventory
TXN04904,Inventory
TXN04905,Operations
TXN04906,Inventory
TXN04907,Sales
TXN04908,Marketing
TXN04909,Sales
TXN04910,Marketing
TXN04911,Operations
TXN04912,Operations
TXN04913,Payroll
TXN04914,Inventory
TXN04915,Marketing
TXN04916,Sales
TXN04917,Sales
TXN04918,Operations
TXN04919,Marketing
TXN04920,Inventory
TXN04921,Payroll
TXN04922,Payroll
TXN04923,Payroll
TXN04924,Operations
TXN04925,Inventory
TXN04926,Sales
TXN04927,Operations
TXN04928,Inventory
TXN04929,Inventory
TXN04930,Marketing
TXN04931,Inventory
TXN04932,Sales
TXN04933,Payroll
TXN04934,Marketing
TXN04935,Inventory
TXN04936,Sales
TXN04937,Inventory
TXN04938,Operations
TXN04939,Operations
TXN04940,Payroll
TXN04941,Payroll
TXN04942,Operations
TXN04943,Sales
TXN04944,Marketing
TXN04945,Operations
TXN04946,Payroll
TXN04947,Inventory
TXN04948,Marketing
TXN04949,Payroll
TXN04950,Inventory
TXN04951,Marketing
TXN04952,Marketing
TXN04953,Payroll
TXN04954,Inventory
TXN04955,Sales
TXN04956,Marketing
TXN04957,Operations
TXN04958,Operations
TXN04959,Inventory
TXN04960,Inventory
TXN04961,Sales
TXN04962,Marketing
TXN04963,Payroll
TXN04964,Marketing
TXN04965,Marketing
TXN04966,Payroll
TXN04967,Operations
TXN04968,Marketing
TXN04969,Inventory
TXN04970,Marketing
TXN04971,Inventory
TXN04972,Marketing
TXN04973,Marketing
TXN04974,Sales
TXN04975,Marketing
TXN04976,Sales
TXN04977,Marketing
TXN04978,Operations
TXN04979,Payroll
TXN04980,Inventory
TXN04981,Inventory
TXN04982,Payroll
TXN04983,Operations
TXN04984,Inventory
TXN04985,Operations
TXN04986,Operations
TXN04987,Operations
TXN04988,Payroll
TXN04989,Payroll
TXN04990,Sales
TXN04991,Marketing
TXN04992,Marketing
TXN04993,Sales
TXN04994,Operations
TXN04995,Payroll
TXN04996,Payroll
TXN04997,Operations
TXN04998,Inventory
TXN04999,Inventory
TXN05000,Payroll
TXN05001,Marketing
TXN05002,Operations
TXN05003,Marketing
TXN05004,Payroll
TXN05005,Inventory
TXN05006,Sales
TXN05007,Inventory
TXN05008,Marketing
TXN05009,Marketing
TXN05010,Payroll
TXN05011,Inventory
TXN05012,Payroll
TXN05013,Sales
TXN05014,Sales
TXN05015,Marketing
TXN05016,Inventory
TXN05017,Marketing
TXN05018,Operations
TXN05019,Operations
TXN05020,Sales
TXN05021,Sales
TXN05022,Payroll
TXN05023,Marketing
TXN05024,Marketing
TXN05025,Marketing
TXN05026,Sales
TXN05027,Payroll
TXN05028,Marketing
TXN05029,Marketing
TXN05030,Payroll
TXN05031,Operations
TXN05032,Sales
TXN05033,Sales
TXN05034,Sales
TXN05035,Marketing
TXN05036,Marketing
TXN05037,Marketing
TXN05038,Operations
TXN05039,Inventory
TXN05040,Payroll
TXN05041,Operations
TXN05042,Payroll
TXN05043,Operations
TXN05044,Marketing
TXN05045,Operations
TXN05046,Operations
TXN05047,Marketing
TXN05048,Inventory
TXN05049,Sales
TXN05050,Operations
TXN05051,Inventory
TXN05052,Operations
TXN05053,Payroll
TXN05054,Marketing
TXN05055,Marketing
TXN05056,Sales
TXN05057,Operations
TXN05058,Marketing
TXN05059,Sales
TXN05060,Inventory
TXN05061,Sales
TXN05062,Operations
TXN05063,Operations
TXN05064,Operations
TXN05065,Marketing
TXN05066,Marketing
TXN05067,Payroll
TXN05068,Inventory
TXN05069,Inventory
TXN05070,Payroll
TXN05071,Inventory
TXN05072,Operations
TXN05073,Sales
TXN05074,Sales
TXN05075,Payroll
TXN05076,Marketing
TXN05077,Payroll
TXN05078,Inventory
TXN05079,Operations
TXN05080,Marketing
TXN05081,Payroll
TXN05082,Operations
TXN05083,Marketing
TXN05084,Marketing
TXN05085,Payroll
TXN05086,Marketing
TXN05087,Marketing
TXN05088,Sales
TXN05089,Sales
TXN05090,Payroll
TXN05091,Payroll
TXN05092,Marketing
TXN05093,Sales
TXN05094,Operations
TXN05095,Payroll
TXN05096,Marketing
TXN05097,Sales
TXN05098,Operations
TXN05099,Operations
TXN05100,Sales
TXN05101,Operations
TXN05102,Operations
TXN05103,Payroll
TXN05104,Operations
TXN05105,Operations
TXN05106,Sales
TXN05107,Marketing
TXN05108,Payroll
TXN05109,Operations
TXN05110,Sales
TXN05111,Marketing
TXN05112,Inventory
TXN05113,Sales
TXN05114,Sales
TXN05115,Marketing
TXN05116,Payroll
TXN05117,Marketing
TXN05118,Payroll
TXN05119,Operations
TXN05120,Marketing
TXN05121,Inventory
TXN05122,Operations
TXN05123,Inventory
TXN05124,Sales
TXN05125,Marketing
TXN05126,Operations
TXN05127,Inventory
TXN05128,Sales
TXN05129,Payroll
TXN05130,Sales
TXN05131,Operations
TXN05132,Operations
TXN05133,Sales
TXN05134,Payroll
TXN05135,Sales
TXN05136,Inventory
TXN05137,Inventory
TXN05138,Operations
TXN05139,Payroll
TXN05140,Payroll
TXN05141,Inventory
TXN05142,Inventory
TXN05143,Operations
TXN05144,Operations
TXN05145,Marketing
TXN05146,Marketing
TXN05147,Payroll
TXN05148,Marketing
TXN05149,Operations
TXN05150,Sales
TXN05151,Payroll
TXN05152,Operations
TXN05153,Inventory
TXN05154,Operations
TXN05155,Marketing
TXN05156,Sales
TXN05157,Payroll
TXN05158,Inventory
TXN05159,Inventory
TXN05160,Operations
TXN05161,Operations
TXN05162,Sales
TXN05163,Inventory
TXN05164,Sales
TXN05165,Operations
TXN05166,Operations
TXN05167,Inventory
TXN05168,Sales
TXN05169,Payroll
TXN05170,Sales
TXN05171,Payroll
TXN05172,Marketing
TXN05173,Operations
TXN05174,Payroll
TXN05175,Marketing
TXN05176,Marketing
TXN05177,Operations
TXN05178,Payroll
TXN05179,Marketing
TXN05180,Marketing
TXN05181,Inventory
TXN05182,Sales
TXN05183,Payroll
TXN05184,Inventory
TXN05185,Operations
TXN05186,Operations
TXN05187,Payroll
TXN05188,Payroll
TXN05189,Marketing
TXN05190,Inventory
TXN05191,Operations
TXN05192,Sales
TXN05193,Operations
TXN05194,Payroll
TXN05195,Inventory
TXN05196,Payroll
TXN05197,Sales
TXN05198,Marketing
TXN05199,Payroll
TXN05200,Payroll
TXN05201,Marketing
TXN05202,Payroll
TXN05203,Operations
TXN05204,Sales
TXN05205,Marketing
TXN05206,Inventory
TXN05207,Payroll
TXN05208,Marketing
TXN05209,Payroll
TXN05210,Sales
TXN05211,Payroll
TXN05212,Operations
TXN05213,Operations
TXN05214,Payroll
TXN05215,Operations
TXN05216,Payroll
TXN05217,Marketing
TXN05218,Sales
TXN05219,Marketing
TXN05220,Sales
TXN05221,Operations
TXN05222,Sales
TXN05223,Operations
TXN05224,Marketing
TXN05225,Operations
TXN05226,Sales
TXN05227,Inventory
TXN05228,Inventory
TXN05229,Operations
TXN05230,Inventory
TXN05231,Payroll
TXN05232,Payroll
TXN05233,Marketing
TXN05234,Sales
TXN05235,Operations
TXN05236,Operations
TXN05237,Operations
TXN05238,Inventory
TXN05239,Operations
TXN05240,Sales
TXN05241,Marketing
TXN05242,Inventory
TXN05243,Payroll
TXN05244,Payroll
TXN05245,Marketing
TXN05246,Operations
TXN05247,Payroll
TXN05248,Marketing
TXN05249,Operations
TXN05250,Payroll
TXN05251,Operations
TXN05252,Marketing
TXN05253,Payroll
TXN05254,Sales
TXN05255,Marketing
TXN05256,Marketing
TXN05257,Marketing
TXN05258,Sales
TXN05259,Payroll
TXN05260,Operations
TXN05261,Payroll
TXN05262,Operations
TXN05263,Sales
TXN05264,Payroll
TXN05265,Sales
TXN05266,Operations
TXN05267,Payroll
TXN05268,Marketing
TXN05269,Payroll
TXN05270,Sales
TXN05271,Marketing
TXN05272,Sales
TXN05273,Inventory
TXN05274,Inventory
TXN05275,Inventory
TXN05276,Sales
TXN05277,Inventory
TXN05278,Operations
TXN05279,Marketing
