Transaction_ID,Risk_Type
TXN04999,None
TXN05000,None
TXN05001,None
TXN05002,None
TXN05003,Error
TXN05004,None
TXN05005,Misstatement
TXN05006,None
TXN05007,None
TXN05008,None
TXN05009,None
TXN05010,None
TXN05011,None
TXN05012,None
TXN05013,None
TXN05014,None
TXN05015,None
TXN05016,None
TXN05017,None
TXN05018,None
TXN05019,None
TXN05020,Error
TXN05021,None
TXN05022,None
TXN05023,Error
TXN05024,None
TXN05025,Fraud
TXN05026,None
TXN05027,None
TXN05028,None
TXN05029,None
TXN05030,None
TXN05031,None
TXN05032,None
TXN05033,None
TXN05034,None
TXN05035,None
TXN05036,None
TXN05037,None
TXN05038,Misstatement
TXN05039,None
TXN05040,Error
TXN05041,None
TXN05042,None
TXN05043,None
TXN05044,None
TXN05045,None
TXN05046,None
TXN05047,None
TXN05048,None
TXN05049,None
TXN05050,None
TXN05051,None
TXN05052,None
TXN05053,None
TXN05054,None
TXN05055,None
TXN05056,None
TXN05057,None
TXN05058,None
TXN05059,None
TXN05060,None
TXN05061,Fraud
TXN05062,Fraud
TXN05063,None
TXN05064,None
TXN05065,None
TXN05066,None
TXN05067,None
TXN05068,None
TXN05069,Misstatement
TXN05070,None
TXN05071,None
TXN05072,None
TXN05073,None
TXN05074,None
TXN05075,Fraud
TXN05076,None
TXN05077,None
TXN05078,None
TXN05079,None
TXN05080,None
TXN05081,None
TXN05082,None
TXN05083,None
TXN05084,None
TXN05085,None
TXN05086,None
TXN05087,None
TXN05088,None
TXN05089,None
TXN05090,None
TXN05091,None
TXN05092,None
TXN05093,None
TXN05094,None
TXN05095,None
TXN05096,None
TXN05097,None
TXN05098,None
TXN05099,None
TXN05100,None
TXN05101,None
TXN05102,None
TXN05103,None
TXN05104,None
TXN05105,None
TXN05106,None
TXN05107,None
TXN05108,None
TXN05109,None
TXN05110,Error
TXN05111,Misstatement
TXN05112,Error
TXN05113,None
TXN05114,None
TXN05115,None
TXN05116,None
TXN05117,None
TXN05118,None
TXN05119,None
TXN05120,None
TXN05121,None
TXN05122,Error
TXN05123,None
TXN05124,None
TXN05125,Fraud
TXN05126,None
TXN05127,None
TXN05128,None
TXN05129,None
TXN05130,Misstatement
TXN05131,None
TXN05132,None
TXN05133,None
TXN05134,None
TXN05135,Misstatement
TXN05136,None
TXN05137,None
TXN05138,None
TXN05139,None
TXN05140,Error
TXN05141,None
TXN05142,None
TXN05143,None
TXN05144,None
TXN05145,None
TXN05146,Error
TXN05147,None
TXN05148,Fraud
TXN05149,None
TXN05150,None
TXN05151,None
TXN05152,None
TXN05153,Error
TXN05154,None
TXN05155,None
TXN05156,None
TXN05157,None
TXN05158,None
TXN05159,None
TXN05160,None
TXN05161,None
TXN05162,None
TXN05163,None
TXN05164,None
TXN05165,None
TXN05166,Misstatement
TXN05167,None
TXN05168,None
TXN05169,None
TXN05170,None
TXN05171,None
TXN05172,None
TXN05173,None
TXN05174,None
TXN05175,None
TXN05176,None
TXN05177,Error
TXN05178,None
TXN05179,None
TXN05180,Fraud
TXN05181,None
TXN05182,None
TXN05183,None
TXN05184,Misstatement
TXN05185,None
TXN05186,Misstatement
TXN05187,None
TXN05188,None
TXN05189,Error
TXN05190,None
TXN05191,None
TXN05192,None
TXN05193,None
TXN05194,Error
TXN05195,None
TXN05196,None
TXN05197,None
TXN05198,None
TXN05199,None
TXN05200,None
TXN05201,None
TXN05202,Fraud
TXN05203,None
TXN05204,None
TXN05205,Fraud
TXN05206,None
TXN05207,None
TXN05208,None
TXN05209,Misstatement
TXN05210,None
TXN05211,Fraud
TXN05212,None
TXN05213,None
TXN05214,None
TXN05215,None
TXN05216,None
TXN05217,None
TXN05218,None
TXN05219,None
TXN05220,None
TXN05221,None
TXN05222,None
TXN05223,None
TXN05224,None
TXN05225,None
TXN05226,None
TXN05227,None
TXN05228,Fraud
TXN05229,None
TXN05230,None
TXN05231,None
TXN05232,None
TXN05233,None
TXN05234,None
TXN05235,None
TXN05236,None
TXN05237,None
TXN05238,None
TXN05239,None
TXN05240,None
TXN05241,Error
TXN05242,None
TXN05243,None
TXN05244,Fraud
TXN05245,None
TXN05246,None
TXN05247,None
TXN05248,Error
TXN05249,None
TXN05250,None
TXN05251,None
TXN05252,Misstatement
TXN05253,None
TXN05254,None
TXN05255,Misstatement
TXN05256,None
TXN05257,None
TXN05258,None
TXN05259,None
TXN05260,Error
TXN05261,None
TXN05262,None
TXN05263,None
TXN05264,None
TXN05265,Error
TXN05266,None
TXN05267,None
TXN05268,None
TXN05269,Misstatement
TXN05270,None
TXN05271,None
TXN05272,None
TXN05273,None
TXN05274,None
TXN05275,None
TXN05276,None
TXN05277,None
TXN05278,None
TXN05279,Fraud
TXN05280,None
TXN05281,Error
TXN05282,None
TXN05283,None
TXN05284,Error
TXN05285,None
TXN05286,None
TXN05287,Misstatement
TXN05288,None
TXN05289,None
TXN05290,None
TXN05291,None
TXN05292,None
TXN05293,None
TXN05294,None
TXN05295,None
TXN05296,None
TXN05297,None
TXN05298,None
TXN05299,None
TXN05300,None
TXN05301,None
TXN05302,None
TXN05303,None
TXN05304,Fraud
TXN05305,None
TXN05306,None
TXN05307,None
TXN05308,None
TXN05309,Fraud
TXN05310,Fraud
TXN05311,None
TXN05312,None
TXN05313,Fraud
TXN05314,Misstatement
TXN05315,None
TXN05316,None
TXN05317,None
TXN05318,Fraud
TXN05319,None
TXN05320,None
TXN05321,None
TXN05322,None
TXN05323,None
TXN05324,Misstatement
TXN05325,None
TXN05326,None
TXN05327,None
TXN05328,None
TXN05329,None
TXN05330,None
TXN05331,None
TXN05332,None
TXN05333,None
TXN05334,None
TXN05335,Misstatement
TXN05336,Misstatement
TXN05337,None
TXN05338,None
TXN05339,Misstatement
TXN05340,None
TXN05341,None
TXN05342,Error
TXN05343,None
TXN05344,None
TXN05345,Misstatement
TXN05346,None
TXN05347,None
TXN05348,None
TXN05349,None
TXN05350,None
TXN05351,None
TXN05352,Misstatement
TXN05353,None
TXN05354,None
TXN05355,None
TXN05356,None
TXN05357,None
TXN05358,Misstatement
TXN05359,Fraud
TXN05360,None
TXN05361,None
TXN05362,None
TXN05363,None
TXN05364,None
TXN05365,None
TXN05366,Fraud
TXN05367,None
TXN05368,None
TXN05369,None
TXN05370,None
TXN05371,None
TXN05372,None
TXN05373,None
TXN05374,None
TXN05375,None
TXN05376,None
TXN05377,None
TXN05378,None
TXN05379,None
TXN05380,None
TXN05381,None
TXN05382,None
TXN05383,None
TXN05384,None
TXN05385,None
TXN05386,None
TXN05387,None
TXN05388,Fraud
TXN05389,None
TXN05390,Misstatement
TXN05391,None
TXN05392,None
TXN05393,Misstatement
TXN05394,None
TXN05395,None
TXN05396,None
TXN05397,None
TXN05398,None
TXN05399,None
TXN05400,Fraud
TXN05401,None
TXN05402,Error
TXN05403,Error
TXN05404,None
TXN05405,None
TXN05406,Error
TXN05407,Fraud
TXN05408,None
TXN05409,None
TXN05410,None
TXN05411,None
TXN05412,None
TXN05413,None
TXN05414,None
TXN05415,None
TXN05416,None
TXN05417,None
TXN05418,None
TXN05419,None
TXN05420,None
TXN05421,None
TXN05422,None
TXN05423,Misstatement
TXN05424,None
TXN05425,None
TXN05426,None
TXN05427,Error
TXN05428,None
TXN05429,None
TXN05430,None
TXN05431,None
TXN05432,None
TXN05433,None
TXN05434,None
TXN05435,None
TXN05436,None
TXN05437,None
TXN05438,None
TXN05439,None
TXN05440,None
TXN05441,None
TXN05442,None
TXN05443,None
TXN05444,Misstatement
TXN05445,None
TXN05446,None
TXN05447,None
TXN05448,None
TXN05449,None
TXN05450,None
TXN05451,None
TXN05452,None
TXN05453,None
TXN05454,None
TXN05455,None
TXN05456,None
TXN05457,None
TXN05458,None
TXN05459,Misstatement
TXN05460,Fraud
TXN05461,None
TXN05462,None
TXN05463,None
TXN05464,None
TXN05465,None
TXN05466,None
TXN05467,None
TXN05468,Fraud
TXN05469,None
TXN05470,None
TXN05471,None
TXN05472,None
TXN05473,None
TXN05474,None
TXN05475,None
TXN05476,None
TXN05477,None
TXN05478,None
TXN05479,None
TXN05480,None
TXN05481,None
TXN05482,None
TXN05483,None
TXN05484,None
TXN05485,None
TXN05486,Fraud
TXN05487,None
TXN05488,None
TXN05489,None
TXN05490,Error
TXN05491,None
TXN05492,None
TXN05493,None
TXN05494,None
TXN05495,None
TXN05496,None
TXN05497,None
TXN05498,Misstatement
TXN05499,None
TXN05500,None
TXN05501,None
TXN05502,None
TXN05503,None
TXN05504,None
TXN05505,None
TXN05506,None
TXN05507,None
TXN05508,None
TXN05509,None
TXN05510,None
TXN05511,None
TXN05512,Error
TXN05513,Fraud
TXN05514,None
TXN05515,None
TXN05516,None
TXN05517,None
TXN05518,None
TXN05519,None
TXN05520,None
TXN05521,None
TXN05522,None
TXN05523,None
TXN05524,None
TXN05525,None
TXN05526,None
TXN05527,None
TXN05528,None
TXN05529,None
TXN05530,None
TXN05531,None
TXN05532,None
TXN05533,None
TXN05534,None
TXN05535,None
TXN05536,None
TXN05537,None
TXN05538,Fraud
TXN05539,None
TXN05540,None
TXN05541,None
TXN05542,None
TXN05543,Error
TXN05544,None
TXN05545,None
TXN05546,None
TXN05547,None
TXN05548,None
TXN05549,None
TXN05550,None
TXN05551,None
TXN05552,None
TXN05553,Error
TXN05554,None
TXN05555,None
TXN05556,None
TXN05557,None
TXN05558,None
TXN05559,None
TXN05560,None
TXN05561,None
TXN05562,Error
TXN05563,None
TXN05564,None
TXN05565,Error
TXN05566,None
TXN05567,None
TXN05568,None
TXN05569,None
TXN05570,Fraud
TXN05571,Misstatement
TXN05572,None
TXN05573,None
TXN05574,None
TXN05575,None
TXN05576,None
TXN05577,None
TXN05578,Fraud
TXN05579,Error
TXN05580,None
TXN05581,None
TXN05582,None
TXN05583,None
TXN05584,None
TXN05585,None
TXN05586,None
TXN05587,None
TXN05588,None
TXN05589,Error
TXN05590,None
TXN05591,None
TXN05592,None
TXN05593,None
TXN05594,Misstatement
TXN05595,None
TXN05596,None
TXN05597,None
TXN05598,None
TXN05599,None
TXN05600,None
TXN05601,None
TXN05602,None
TXN05603,None
TXN05604,None
TXN05605,None
TXN05606,None
TXN05607,Fraud
TXN05608,Error
TXN05609,None
TXN05610,None
TXN05611,None
TXN05612,None
TXN05613,None
TXN05614,None
TXN05615,None
TXN05616,None
TXN05617,Fraud
TXN05618,None
TXN05619,None
TXN05620,None
TXN05621,None
TXN05622,Error
TXN05623,None
TXN05624,None
TXN05625,None
TXN05626,None
TXN05627,None
TXN05628,None
TXN05629,None
TXN05630,None
TXN05631,None
TXN05632,None
TXN05633,None
TXN05634,None
TXN05635,None
TXN05636,None
TXN05637,None
TXN05638,None
TXN05639,None
TXN05640,None
TXN05641,None
TXN05642,None
TXN05643,None
TXN05644,None
TXN05645,None
TXN05646,None
TXN05647,None
TXN05648,None
TXN05649,None
TXN05650,None
TXN05651,None
TXN05652,None
TXN05653,None
TXN05654,None
TXN05655,None
TXN05656,None
TXN05657,None
TXN05658,Error
TXN05659,Error
TXN05660,None
TXN05661,None
TXN05662,None
TXN05663,None
TXN05664,None
TXN05665,None
TXN05666,None
TXN05667,None
TXN05668,None
TXN05669,None
TXN05670,None
TXN05671,Error
TXN05672,None
TXN05673,None
TXN05674,None
TXN05675,Error
TXN05676,None
TXN05677,None
TXN05678,None
TXN05679,None
TXN05680,None
TXN05681,None
TXN05682,None
TXN05683,Fraud
TXN05684,None
TXN05685,None
TXN05686,None
TXN05687,None
TXN05688,Fraud
TXN05689,None
TXN05690,None
TXN05691,None
TXN05692,None
TXN05693,None
TXN05694,None
TXN05695,None
TXN05696,None
TXN05697,None
TXN05698,None
TXN05699,Fraud
TXN05700,None
TXN05701,None
TXN05702,None
TXN05703,None
TXN05704,None
TXN05705,Fraud
TXN05706,None
TXN05707,Fraud
TXN05708,None
TXN05709,None
TXN05710,Error
TXN05711,None
TXN05712,Misstatement
TXN05713,None
TXN05714,Error
TXN05715,None
TXN05716,None
TXN05717,None
TXN05718,None
TXN05719,None
TXN05720,None
TXN05721,None
TXN05722,None
TXN05723,None
TXN05724,None
TXN05725,None
TXN05726,None
TXN05727,None
TXN05728,None
TXN05729,None
TXN05730,Error
TXN05731,None
TXN05732,None
TXN05733,None
TXN05734,None
TXN05735,None
TXN05736,None
TXN05737,None
TXN05738,None
TXN05739,None
TXN05740,None
TXN05741,Misstatement
TXN05742,None
TXN05743,None
TXN05744,Misstatement
TXN05745,None
TXN05746,None
TXN05747,None
TXN05748,Misstatement
TXN05749,Fraud
TXN05750,None
TXN05751,None
TXN05752,None
TXN05753,None
TXN05754,None
TXN05755,Fraud
TXN05756,None
TXN05757,None
TXN05758,None
TXN05759,None
TXN05760,None
TXN05761,None
TXN05762,Misstatement
TXN05763,Fraud
TXN05764,None
TXN05765,Misstatement
TXN05766,None
TXN05767,None
TXN05768,None
TXN05769,None
TXN05770,Error
TXN05771,None
TXN05772,None
TXN05773,None
TXN05774,None
TXN05775,None
TXN05776,None
TXN05777,None
TXN05778,None
TXN05779,None
TXN05780,None
TXN05781,None
TXN05782,None
TXN05783,None
TXN05784,None
TXN05785,None
TXN05786,Fraud
TXN05787,None
TXN05788,None
TXN05789,Error
TXN05790,None
TXN05791,None
TXN05792,None
TXN05793,Fraud
TXN05794,Error
TXN05795,None
TXN05796,None
TXN05797,None
TXN05798,Fraud
TXN05799,Misstatement
TXN05800,None
TXN05801,None
TXN05802,None
TXN05803,None
TXN05804,None
TXN05805,None
TXN05806,None
TXN05807,None
TXN05808,Error
TXN05809,None
TXN05810,None
TXN05811,None
TXN05812,Fraud
TXN05813,None
TXN05814,None
TXN05815,None
TXN05816,None
TXN05817,None
TXN05818,None
TXN05819,Error
TXN05820,None
TXN05821,None
TXN05822,None
TXN05823,None
TXN05824,None
TXN05825,None
TXN05826,None
TXN05827,None
TXN05828,None
TXN05829,None
TXN05830,None
TXN05831,Error
TXN05832,None
TXN05833,None
TXN05834,None
TXN05835,None
TXN05836,None
TXN05837,Error
TXN05838,None
TXN05839,None
TXN05840,None
TXN05841,None
TXN05842,None
TXN05843,None
TXN05844,None
TXN05845,Fraud
TXN05846,None
TXN05847,None
TXN05848,None
TXN05849,None
TXN05850,None
TXN05851,None
TXN05852,Misstatement
TXN05853,Error
TXN05854,Error
TXN05855,None
TXN05856,None
TXN05857,None
TXN05858,None
TXN05859,None
TXN05860,None
TXN05861,None
TXN05862,None
TXN05863,None
TXN05864,None
TXN05865,None
TXN05866,None
TXN05867,None
TXN05868,None
TXN05869,None
TXN05870,None
TXN05871,None
TXN05872,None
TXN05873,None
TXN05874,None
TXN05875,None
TXN05876,None
TXN05877,Error
TXN05878,None
TXN05879,None
TXN05880,None
TXN05881,None
TXN05882,None
TXN05883,None
TXN05884,Misstatement
TXN05885,None
TXN05886,None
TXN05887,None
TXN05888,Fraud
TXN05889,None
TXN05890,None
TXN05891,None
TXN05892,None
TXN05893,None
TXN05894,None
TXN05895,None
TXN05896,None
TXN05897,Misstatement
TXN05898,None
TXN05899,Misstatement
TXN05900,None
TXN05901,None
TXN05902,None
TXN05903,None
TXN05904,None
TXN05905,None
TXN05906,None
TXN05907,None
TXN05908,None
TXN05909,None
TXN05910,None
TXN05911,None
TXN05912,Fraud
TXN05913,None
TXN05914,None
TXN05915,None
TXN05916,None
TXN05917,Error
TXN05918,None
TXN05919,None
TXN05920,None
TXN05921,None
TXN05922,Fraud
TXN05923,None
TXN05924,None
TXN05925,None
TXN05926,None
TXN05927,None
TXN05928,None
TXN05929,None
TXN05930,Fraud
TXN05931,None
TXN05932,None
TXN05933,None
TXN05934,Misstatement
TXN05935,None
TXN05936,None
TXN05937,None
TXN05938,None
TXN05939,None
TXN05940,None
TXN05941,None
TXN05942,None
TXN05943,None
TXN05944,Misstatement
TXN05945,Fraud
TXN05946,None
TXN05947,None
TXN05948,None
TXN05949,None
TXN05950,None
TXN05951,None
TXN05952,None
TXN05953,None
TXN05954,None
TXN05955,None
TXN05956,None
TXN05957,None
TXN05958,None
TXN05959,None
TXN05960,None
TXN05961,None
TXN05962,Fraud
TXN05963,None
TXN05964,None
TXN05965,None
TXN05966,Error
TXN05967,Misstatement
TXN05968,None
TXN05969,Error
TXN05970,None
TXN05971,None
TXN05972,None
TXN05973,None
TXN05974,Fraud
TXN05975,None
TXN05976,Error
TXN05977,None
TXN05978,None
TXN05979,None
TXN05980,None
TXN05981,None
TXN05982,None
TXN05983,Fraud
TXN05984,None
TXN05985,None
TXN05986,None
TXN05987,None
TXN05988,Error
TXN05989,None
TXN05990,None
TXN05991,None
TXN05992,None
TXN05993,None
TXN05994,None
TXN05995,None
TXN05996,None
TXN05997,None
TXN05998,None
TXN05999,None
TXN06000,None
TXN06001,None
TXN06002,None
TXN06003,Fraud
TXN06004,None
TXN06005,None
TXN06006,Fraud
TXN06007,None
TXN06008,None
TXN06009,None
TXN06010,None
TXN06011,None
TXN06012,None
TXN06013,Error
TXN06014,None
TXN06015,None
TXN06016,None
TXN06017,None
TXN06018,None
TXN06019,None
TXN06020,None
TXN06021,None
TXN06022,Misstatement
TXN06023,Misstatement
TXN06024,None
TXN06025,None
TXN06026,None
TXN06027,Fraud
TXN06028,None
TXN06029,None
TXN06030,None
TXN06031,None
TXN06032,None
TXN06033,None
TXN06034,None
TXN06035,None
TXN06036,None
TXN06037,None
TXN06038,Misstatement
TXN06039,None
TXN06040,Fraud
TXN06041,None
TXN06042,None
TXN06043,None
TXN06044,None
TXN06045,None
TXN06046,None
TXN06047,None
TXN06048,None
TXN06049,None
TXN06050,Fraud
TXN06051,None
TXN06052,Fraud
TXN06053,None
TXN06054,None
TXN06055,None
TXN06056,None
TXN06057,None
TXN06058,None
TXN06059,None
TXN06060,None
TXN06061,None
TXN06062,None
TXN06063,None
TXN06064,None
TXN06065,None
TXN06066,None
TXN06067,None
TXN06068,None
TXN06069,None
TXN06070,None
TXN06071,Fraud
TXN06072,None
TXN06073,None
TXN06074,None
TXN06075,None
TXN06076,None
TXN06077,None
TXN06078,None
TXN06079,None
TXN06080,None
TXN06081,None
TXN06082,Error
TXN06083,None
TXN06084,None
TXN06085,None
TXN06086,None
TXN06087,None
TXN06088,None
TXN06089,None
TXN06090,None
TXN06091,None
TXN06092,None
TXN06093,None
TXN06094,None
TXN06095,None
TXN06096,None
TXN06097,None
TXN06098,Misstatement
TXN06099,None
TXN06100,Fraud
TXN06101,None
TXN06102,None
TXN06103,None
TXN06104,Error
TXN06105,None
TXN06106,None
TXN06107,None
TXN06108,None
TXN06109,None
TXN06110,Error
TXN06111,Error
TXN06112,None
TXN06113,Fraud
TXN06114,None
TXN06115,None
TXN06116,None
TXN06117,None
TXN06118,Error
TXN06119,None
TXN06120,None
TXN06121,None
TXN06122,None
TXN06123,None
TXN06124,Misstatement
TXN06125,None
TXN06126,None
TXN06127,None
TXN06128,None
TXN06129,None
TXN06130,None
TXN06131,None
TXN06132,None
TXN06133,None
TXN06134,None
TXN06135,None
TXN06136,None
TXN06137,None
TXN06138,Fraud
TXN06139,None
TXN06140,None
TXN06141,None
TXN06142,None
TXN06143,None
TXN06144,Misstatement
TXN06145,None
TXN06146,None
TXN06147,None
TXN06148,None
TXN06149,None
TXN06150,Error
TXN06151,None
TXN06152,None
TXN06153,None
TXN06154,None
TXN06155,None
TXN06156,None
TXN06157,None
TXN06158,None
TXN06159,None
TXN06160,None
TXN06161,None
TXN06162,None
TXN06163,None
TXN06164,None
TXN06165,None
TXN06166,None
TXN06167,None
TXN06168,Error
TXN06169,None
TXN06170,None
TXN06171,None
TXN06172,None
TXN06173,None
TXN06174,None
TXN06175,None
TXN06176,None
TXN06177,None
TXN06178,None
TXN06179,None
TXN06180,None
TXN06181,None
TXN06182,None
TXN06183,None
TXN06184,Error
TXN06185,None
TXN06186,None
TXN06187,None
TXN06188,None
TXN06189,None
TXN06190,None
TXN06191,None
TXN06192,None
TXN06193,None
TXN06194,Misstatement
TXN06195,None
TXN06196,None
TXN06197,None
TXN06198,None
TXN06199,None
TXN06200,None
TXN06201,None
TXN06202,None
TXN06203,Fraud
TXN06204,None
TXN06205,None
TXN06206,Misstatement
TXN06207,None
TXN06208,None
TXN06209,None
TXN06210,None
TXN06211,None
TXN06212,None
TXN06213,None
TXN06214,None
TXN06215,None
TXN06216,None
TXN06217,None
TXN06218,None
TXN06219,None
TXN06220,None
TXN06221,None
TXN06222,None
TXN06223,None
TXN06224,None
TXN06225,None
TXN06226,None
TXN06227,None
TXN06228,Misstatement
TXN06229,None
TXN06230,None
TXN06231,None
TXN06232,Error
TXN06233,None
TXN06234,None
TXN06235,None
TXN06236,None
TXN06237,None
TXN06238,None
TXN06239,Error
TXN06240,Fraud
TXN06241,Fraud
TXN06242,None
TXN06243,None
TXN06244,None
TXN06245,None
TXN06246,None
TXN06247,None
TXN06248,None
TXN06249,None
TXN06250,None
TXN06251,None
TXN06252,None
TXN06253,None
TXN06254,None
TXN06255,None
TXN06256,None
TXN06257,None
TXN06258,None
TXN06259,None
TXN06260,None
TXN06261,None
TXN06262,Fraud
TXN06263,None
TXN06264,Misstatement
TXN06265,None
TXN06266,None
TXN06267,Fraud
TXN06268,None
TXN06269,None
TXN06270,None
TXN06271,None
TXN06272,Error
TXN06273,None
TXN06274,None
TXN06275,None
TXN06276,None
TXN06277,None
TXN06278,None
TXN06279,None
TXN06280,None
TXN06281,None
TXN06282,None
TXN06283,None
TXN06284,None
TXN06285,None
TXN06286,None
TXN06287,Error
TXN06288,None
TXN06289,Error
TXN06290,None
TXN06291,None
TXN06292,None
TXN06293,Misstatement
TXN06294,None
TXN06295,Fraud
TXN06296,Fraud
TXN06297,None
TXN06298,None
TXN06299,None
TXN06300,None
TXN06301,None
TXN06302,None
TXN06303,None
TXN06304,None
TXN06305,None
TXN06306,None
TXN06307,None
TXN06308,None
TXN06309,None
TXN06310,None
TXN06311,None
TXN06312,None
TXN06313,None
TXN06314,None
TXN06315,None
TXN06316,Misstatement
TXN06317,None
TXN06318,None
TXN06319,None
TXN06320,None
TXN06321,None
TXN06322,None
TXN06323,None
TXN06324,None
TXN06325,None
TXN06326,None
TXN06327,Error
TXN06328,None
TXN06329,None
TXN06330,None
TXN06331,None
TXN06332,None
TXN06333,None
TXN06334,None
TXN06335,None
TXN06336,None
TXN06337,None
TXN06338,None
TXN06339,None
TXN06340,None
TXN06341,None
TXN06342,None
TXN06343,None
TXN06344,None
TXN06345,None
TXN06346,None
TXN06347,None
TXN06348,Misstatement
TXN06349,None
TXN06350,None
TXN06351,None
TXN06352,None
TXN06353,None
TXN06354,None
TXN06355,Fraud
TXN06356,Error
TXN06357,None
TXN06358,None
TXN06359,Error
TXN06360,None
TXN06361,None
TXN06362,None
TXN06363,None
TXN06364,None
TXN06365,None
TXN06366,None
TXN06367,None
TXN06368,None
TXN06369,None
TXN06370,None
TXN06371,None
TXN06372,None
TXN06373,Misstatement
TXN06374,Error
TXN06375,None
TXN06376,None
TXN06377,None
TXN06378,None
TXN06379,Misstatement
TXN06380,Fraud
TXN06381,None
TXN06382,None
TXN06383,None
TXN06384,None
TXN06385,None
TXN06386,None
TXN06387,None
TXN06388,None
TXN06389,None
TXN06390,None
TXN06391,None
TXN06392,None
TXN06393,None
TXN06394,None
TXN06395,Error
TXN06396,None
TXN06397,None
TXN06398,None
TXN06399,None
TXN06400,Misstatement
TXN06401,None
TXN06402,Misstatement
TXN06403,None
TXN06404,Fraud
TXN06405,None
TXN06406,Misstatement
TXN06407,None
TXN06408,None
TXN06409,None
TXN06410,Error
TXN06411,None
TXN06412,None
TXN06413,Misstatement
TXN06414,None
TXN06415,None
TXN06416,None
TXN06417,None
TXN06418,Error
TXN06419,None
TXN06420,None
TXN06421,Misstatement
TXN06422,None
TXN06423,None
TXN06424,None
TXN06425,None
TXN06426,None
TXN06427,Fraud
TXN06428,None
TXN06429,None
TXN06430,None
TXN06431,None
TXN06432,Misstatement
TXN06433,Fraud
TXN06434,None
TXN06435,None
TXN06436,None
TXN06437,None
TXN06438,None
TXN06439,None
TXN06440,None
TXN06441,None
TXN06442,None
TXN06443,None
TXN06444,None
TXN06445,None
TXN06446,None
TXN06447,Misstatement
TXN06448,None
TXN06449,None
TXN06450,None
TXN06451,None
TXN06452,Error
TXN06453,None
TXN06454,None
TXN06455,Fraud
TXN06456,None
TXN06457,None
TXN06458,None
TXN06459,None
TXN06460,None
TXN06461,None
TXN06462,None
TXN06463,Misstatement
TXN06464,None
TXN06465,None
TXN06466,None
TXN06467,None
TXN06468,None
TXN06469,Error
TXN06470,None
TXN06471,None
TXN06472,None
TXN06473,None
TXN06474,Misstatement
TXN06475,None
TXN06476,Fraud
TXN06477,None
TXN06478,None
TXN06479,None
TXN06480,None
TXN06481,None
TXN06482,None
TXN06483,None
TXN06484,None
TXN06485,None
TXN06486,None
TXN06487,Fraud
TXN06488,None
TXN06489,None
TXN06490,None
TXN06491,None
TXN06492,None
TXN06493,None
TXN06494,None
TXN06495,Fraud
TXN06496,None
TXN06497,None
TXN06498,None
TXN06499,None
TXN06500,None
TXN06501,None
TXN06502,None
TXN06503,None
TXN06504,None
TXN06505,None
TXN06506,None
TXN06507,None
TXN06508,Misstatement
TXN06509,Fraud
TXN06510,None
TXN06511,None
TXN06512,None
TXN06513,None
TXN06514,None
TXN06515,None
TXN06516,None
TXN06517,None
TXN06518,None
TXN06519,Misstatement
TXN06520,None
TXN06521,None
TXN06522,None
TXN06523,None
TXN06524,None
TXN06525,None
TXN06526,Misstatement
TXN06527,None
TXN06528,None
TXN06529,None
TXN06530,None
TXN06531,None
TXN06532,Fraud
TXN06533,Misstatement
TXN06534,None
TXN06535,None
TXN06536,None
TXN06537,None
TXN06538,Error
TXN06539,None
TXN06540,None
TXN06541,None
TXN06542,None
TXN06543,Fraud
TXN06544,None
TXN06545,None
TXN06546,None
TXN06547,None
TXN06548,None
TXN06549,None
TXN06550,None
TXN06551,None
TXN06552,None
TXN06553,None
TXN06554,None
TXN06555,None
TXN06556,None
TXN06557,None
TXN06558,None
TXN06559,None
TXN06560,Misstatement
TXN06561,None
TXN06562,None
TXN06563,None
TXN06564,None
TXN06565,None
TXN06566,None
TXN06567,None
TXN06568,None
TXN06569,None
TXN06570,None
TXN06571,None
TXN06572,None
TXN06573,None
TXN06574,Misstatement
TXN06575,None
TXN06576,None
TXN06577,Misstatement
TXN06578,None
TXN06579,None
TXN06580,None
TXN06581,Error
TXN06582,Misstatement
TXN06583,None
TXN06584,None
TXN06585,None
TXN06586,None
TXN06587,None
TXN06588,None
TXN06589,None
TXN06590,None
TXN06591,None
TXN06592,None
TXN06593,None
TXN06594,Fraud
TXN06595,None
TXN06596,None
TXN06597,None
TXN06598,None
TXN06599,Error
TXN06600,None
TXN06601,None
TXN06602,None
TXN06603,None
TXN06604,None
TXN06605,None
TXN06606,None
TXN06607,None
TXN06608,None
TXN06609,Fraud
TXN06610,None
TXN06611,Error
TXN06612,None
TXN06613,None
TXN06614,None
TXN06615,None
TXN06616,None
TXN06617,None
TXN06618,None
TXN06619,None
TXN06620,None
TXN06621,None
TXN06622,None
TXN06623,None
TXN06624,None
TXN06625,None
TXN06626,None
TXN06627,None
TXN06628,None
TXN06629,None
TXN06630,None
TXN06631,None
TXN06632,None
TXN06633,None
TXN06634,None
TXN06635,None
TXN06636,None
TXN06637,Fraud
TXN06638,None
TXN06639,None
TXN06640,None
TXN06641,None
TXN06642,None
TXN06643,None
TXN06644,Fraud
TXN06645,None
TXN06646,None
TXN06647,Fraud
TXN06648,Misstatement
TXN06649,None
TXN06650,Error
TXN06651,None
TXN06652,Misstatement
TXN06653,None
TXN06654,None
TXN06655,None
TXN06656,None
TXN06657,None
TXN06658,None
TXN06659,None
TXN06660,None
TXN06661,None
TXN06662,None
TXN06663,None
TXN06664,None
