Transaction_ID,Amount
TXN03847,5982.44
TXN03848,5438.7
TXN03849,2961.22
TXN03850,2197.12
TXN03851,9629.56
TXN03852,8969.22
TXN03853,7641.73
TXN03854,4201.74
TXN03855,4477.26
TXN03856,2481.49
TXN03857,4254.4
TXN03858,1770.18
TXN03859,9563.59
TXN03860,6609.52
TXN03861,3482.31
TXN03862,3986.91
TXN03863,1289.3
TXN03864,8822.89
TXN03865,8402.81
TXN03866,8641.45
TXN03867,6014.58
TXN03868,6875.35
TXN03869,299.34
TXN03870,2686.56
TXN03871,2158.91
TXN03872,8511.37
TXN03873,4095.97
TXN03874,5626.95
TXN03875,3238.69
TXN03876,6753.14
TXN03877,4118.18
TXN03878,8092.22
TXN03879,4257.74
TXN03880,2614.39
TXN03881,555.79
TXN03882,4860.2
TXN03883,2197.29
TXN03884,6366.3
TXN03885,465.83
TXN03886,4481.89
TXN03887,2220.89
TXN03888,8757.46
TXN03889,5364.77
TXN03890,7797.72
TXN03891,1112.05
TXN03892,9682.87
TXN03893,6111.41
TXN03894,1300.86
TXN03895,5402.28
TXN03896,9503.28
TXN03897,220.97
TXN03898,3798.09
TXN03899,7806.53
TXN03900,3339.55
TXN03901,3533.48
TXN03902,7662.47
TXN03903,644.01
TXN03904,501.66
TXN03905,2112.53
TXN03906,5359.37
TXN03907,9852.32
TXN03908,8383.11
TXN03909,3961.31
TXN03910,7181.03
TXN03911,2908.97
TXN03912,1622.43
TXN03913,3745.06
TXN03914,4139.82
TXN03915,5533.98
TXN03916,2494.55
TXN03917,146.27
TXN03918,8456.36
TXN03919,7553.67
TXN03920,5270.29
TXN03921,5019.98
TXN03922,7915.52
TXN03923,432.43
TXN03924,2838.07
TXN03925,252.2
TXN03926,6319.24
TXN03927,6883.82
TXN03928,347.44
TXN03929,7501.65
TXN03930,8131.83
TXN03931,3784.79
TXN03932,4013.5
TXN03933,8184.78
TXN03934,8767.45
TXN03935,8621.22
TXN03936,774.51
TXN03937,5050.05
TXN03938,7037.86
TXN03939,7329.06
TXN03940,211.34
TXN03941,7429.09
TXN03942,5421.56
TXN03943,9190.56
TXN03944,964.61
TXN03945,5886.08
TXN03946,3917.33
TXN03947,8316.4
TXN03948,8594.44
TXN03949,7849.87
TXN03950,4257.28
TXN03951,7437.4
TXN03952,3028.52
TXN03953,4594.47
TXN03954,1005.8
TXN03955,9692.93
TXN03956,5766.25
TXN03957,3772.04
TXN03958,4301.05
TXN03959,2230.31
TXN03960,4069.24
TXN03961,2792.79
TXN03962,2851.39
TXN03963,7031.77
TXN03964,5070.87
TXN03965,3830.26
TXN03966,9931.61
TXN03967,7278.3
TXN03968,9515.06
TXN03969,7629.38
TXN03970,7148.64
TXN03971,4528.18
TXN03972,5783.02
TXN03973,258.67
TXN03974,7714.35
TXN03975,4476.38
TXN03976,4773.3
TXN03977,1098.4
TXN03978,3112.99
TXN03979,1446.27
TXN03980,6302.84
TXN03981,845.51
TXN03982,5613.25
TXN03983,2084.74
TXN03984,9421.51
TXN03985,5938.16
TXN03986,848.05
TXN03987,4037.92
TXN03988,8382.32
TXN03989,5238.82
TXN03990,8398.1
TXN03991,7608.21
TXN03992,598.74
TXN03993,4939.24
TXN03994,4124.47
TXN03995,7407.71
TXN03996,8344.89
TXN03997,374.73
TXN03998,6893.09
TXN03999,5991.31
TXN04000,8715.56
TXN04001,2688.77
TXN04002,2100.15
TXN04003,5628.47
TXN04004,4892.38
TXN04005,5003.16
TXN04006,9595.16
TXN04007,2365.04
TXN04008,4619.11
TXN04009,4835.13
TXN04010,5552.52
TXN04011,7399.45
TXN04012,7333.36
TXN04013,9213.09
TXN04014,4262.76
TXN04015,784.27
TXN04016,1281.55
TXN04017,146.11
TXN04018,5204.19
TXN04019,1223.56
TXN04020,1981.7
TXN04021,8698.79
TXN04022,1145.51
TXN04023,8856.17
TXN04024,4956.89
TXN04025,6265.39
TXN04026,5250.65
TXN04027,1407.26
TXN04028,8743.41
TXN04029,4187.29
TXN04030,102.49
TXN04031,1184.66
TXN04032,9957.49
TXN04033,7202.23
TXN04034,8803.46
TXN04035,2718.37
TXN04036,3230.64
TXN04037,8896.56
TXN04038,5642.47
TXN04039,1667.8
TXN04040,2909.07
TXN04041,6853.39
TXN04042,8030.11
TXN04043,9520.43
TXN04044,3718.82
TXN04045,6049.13
TXN04046,4726.38
TXN04047,2114.07
TXN04048,3308.47
TXN04049,7470.17
TXN04050,9961.9
TXN04051,9279.14
TXN04052,1650.74
TXN04053,7153.66
TXN04054,4743.97
TXN04055,3183.7
TXN04056,1800.47
TXN04057,4710.23
TXN04058,9933.17
TXN04059,65.97
TXN04060,7017.63
TXN04061,2000.68
TXN04062,947.54
TXN04063,4591.35
TXN04064,956.2
TXN04065,6253.48
TXN04066,5948.6
TXN04067,677.05
TXN04068,6367.07
TXN04069,8834.6
TXN04070,3456.12
TXN04071,151.15
TXN04072,1934.48
TXN04073,2849.03
TXN04074,9115.99
TXN04075,4267.39
TXN04076,7295.94
TXN04077,3679.08
TXN04078,7672.22
TXN04079,9343.74
TXN04080,5615.51
TXN04081,6419.58
TXN04082,2033.86
TXN04083,5930.46
TXN04084,1038.73
TXN04085,2172.25
TXN04086,1791.47
TXN04087,5640.96
TXN04088,1275.77
TXN04089,5227.95
TXN04090,6451.85
TXN04091,3835.64
TXN04092,5760.8
TXN04093,8535.47
TXN04094,6051.7
TXN04095,9666.92
TXN04096,7375.28
TXN04097,6162.71
TXN04098,9093.21
TXN04099,2100.97
TXN04100,36.68
TXN04101,2325.99
TXN04102,2172.27
TXN04103,9296.18
TXN04104,6153.09
TXN04105,1441.9
TXN04106,4759.89
TXN04107,12.47
TXN04108,787.1
TXN04109,9698.72
TXN04110,1378.38
TXN04111,8074.27
TXN04112,4259.8
TXN04113,4722.17
TXN04114,3032.56
TXN04115,7602.47
TXN04116,2415.32
TXN04117,3938.53
TXN04118,7741.46
TXN04119,7065.38
TXN04120,3556.37
TXN04121,8388.11
TXN04122,3176.55
TXN04123,791.21
TXN04124,6057.76
TXN04125,2146.85
TXN04126,1669.5
TXN04127,6341.36
TXN04128,2784.59
TXN04129,1437.41
TXN04130,4378.06
TXN04131,4422.05
TXN04132,6954.05
TXN04133,2512.89
TXN04134,1211.2
TXN04135,8998.62
TXN04136,6524.4
TXN04137,1788.34
TXN04138,8662.72
TXN04139,8555.17
TXN04140,7709.74
TXN04141,3466.46
TXN04142,4246.54
TXN04143,6173.57
TXN04144,8764.19
TXN04145,9206.86
TXN04146,1917.93
TXN04147,3748.32
TXN04148,9332.59
TXN04149,9954.43
TXN04150,1966.4
TXN04151,3616.3
TXN04152,1956.94
TXN04153,5866.02
TXN04154,3291.23
TXN04155,9111.3
TXN04156,9158.91
TXN04157,5032.91
TXN04158,139.82
TXN04159,2737.55
TXN04160,6475.71
TXN04161,6420.32
TXN04162,3988.96
TXN04163,9957.42
TXN04164,7045.6
TXN04165,2749.0
TXN04166,581.7
TXN04167,5726.09
TXN04168,313.96
TXN04169,7183.11
TXN04170,4713.38
TXN04171,6079.39
TXN04172,4550.26
TXN04173,1745.97
TXN04174,7501.86
TXN04175,6479.01
TXN04176,5460.42
TXN04177,1047.83
TXN04178,3701.64
TXN04179,6133.08
TXN04180,7135.97
TXN04181,7059.34
TXN04182,1777.31
TXN04183,8510.92
TXN04184,837.42
TXN04185,8342.3
TXN04186,1203.07
TXN04187,4439.35
TXN04188,7108.8
TXN04189,3149.22
TXN04190,8580.32
TXN04191,2782.01
TXN04192,8527.23
TXN04193,6554.5
TXN04194,7377.16
TXN04195,3333.32
TXN04196,6723.19
TXN04197,8997.67
TXN04198,8978.39
TXN04199,1700.44
TXN04200,9862.84
TXN04201,7224.13
TXN04202,3668.9
TXN04203,151.57
TXN04204,6648.31
TXN04205,4169.62
TXN04206,6680.55
TXN04207,624.22
TXN04208,1937.47
TXN04209,7615.32
TXN04210,1483.66
TXN04211,2673.69
TXN04212,1734.13
TXN04213,454.64
TXN04214,6089.2
TXN04215,6890.28
TXN04216,4098.42
TXN04217,6356.64
TXN04218,8422.82
TXN04219,9411.49
TXN04220,3118.53
TXN04221,5609.99
TXN04222,1185.97
TXN04223,4667.86
TXN04224,8362.7
TXN04225,870.09
TXN04226,9303.43
TXN04227,890.74
TXN04228,9180.93
TXN04229,1833.18
TXN04230,873.31
TXN04231,3181.84
TXN04232,6269.98
TXN04233,210.87
TXN04234,1701.67
TXN04235,114.28
TXN04236,6383.08
TXN04237,4608.89
TXN04238,8773.21
TXN04239,9432.94
TXN04240,3084.75
TXN04241,6812.1
TXN04242,9427.15
TXN04243,8647.21
TXN04244,7476.61
TXN04245,7383.72
TXN04246,3111.77
TXN04247,3799.31
TXN04248,2877.89
TXN04249,2796.84
TXN04250,5654.75
TXN04251,4145.69
TXN04252,8354.4
TXN04253,2735.27
TXN04254,2000.25
TXN04255,9792.99
TXN04256,2600.95
TXN04257,4401.59
TXN04258,933.2
TXN04259,3557.98
TXN04260,3642.5
TXN04261,7725.98
TXN04262,5235.2
TXN04263,8296.71
TXN04264,6873.53
TXN04265,1713.04
TXN04266,9497.15
TXN04267,5856.38
TXN04268,1565.49
TXN04269,5691.43
TXN04270,9937.62
TXN04271,4344.2
TXN04272,6463.62
TXN04273,6823.36
TXN04274,2894.0
TXN04275,3428.39
TXN04276,9685.22
TXN04277,5520.6
TXN04278,7433.89
TXN04279,2696.81
TXN04280,5137.59
TXN04281,2115.11
TXN04282,2190.37
TXN04283,2615.85
TXN04284,9219.97
TXN04285,5175.13
TXN04286,6314.83
TXN04287,4757.35
TXN04288,4677.8
TXN04289,3236.68
TXN04290,5642.06
TXN04291,6586.47
TXN04292,9013.74
TXN04293,3230.5
TXN04294,1055.08
TXN04295,3595.25
TXN04296,9011.23
TXN04297,1595.92
TXN04298,4760.2
TXN04299,3373.35
TXN04300,9030.77
TXN04301,1879.24
TXN04302,3586.47
TXN04303,1635.83
TXN04304,5472.31
TXN04305,7522.93
TXN04306,4395.7
TXN04307,6169.96
TXN04308,5939.81
TXN04309,6948.04
TXN04310,7312.24
TXN04311,4740.99
TXN04312,2443.45
TXN04313,7236.49
TXN04314,6013.41
TXN04315,4830.75
TXN04316,4017.52
TXN04317,410.89
TXN04318,9290.61
TXN04319,2350.69
TXN04320,9348.2
TXN04321,9269.6
TXN04322,1087.47
TXN04323,4264.68
TXN04324,2700.92
TXN04325,5779.11
TXN04326,5934.83
TXN04327,1648.62
TXN04328,1672.18
TXN04329,3012.82
TXN04330,5972.54
TXN04331,6979.34
TXN04332,5245.61
TXN04333,9515.42
TXN04334,5684.2
TXN04335,1404.1
TXN04336,6637.43
TXN04337,7887.81
TXN04338,547.46
TXN04339,913.08
TXN04340,7930.71
TXN04341,1423.19
TXN04342,3467.56
TXN04343,3965.98
TXN04344,4611.27
TXN04345,6589.5
TXN04346,2012.06
TXN04347,1728.96
TXN04348,3082.19
TXN04349,1854.09
TXN04350,8579.04
TXN04351,4371.12
TXN04352,7244.1
TXN04353,1549.84
TXN04354,5557.93
TXN04355,7758.33
TXN04356,59.4
TXN04357,1601.7
TXN04358,1008.14
TXN04359,5502.79
TXN04360,3946.53
TXN04361,2132.79
TXN04362,4728.34
TXN04363,3769.15
TXN04364,4640.21
TXN04365,2434.99
TXN04366,9170.33
TXN04367,3881.86
TXN04368,3190.38
TXN04369,9353.27
TXN04370,4004.84
TXN04371,3277.85
TXN04372,2839.11
TXN04373,6750.75
TXN04374,8728.11
TXN04375,5973.42
TXN04376,5345.81
TXN04377,3475.2
TXN04378,6702.07
TXN04379,9702.55
TXN04380,278.69
TXN04381,8857.03
TXN04382,1789.82
TXN04383,2359.22
TXN04384,3629.18
TXN04385,5019.54
TXN04386,25.9
TXN04387,5995.71
TXN04388,3987.83
TXN04389,781.92
TXN04390,2308.43
TXN04391,5004.5
TXN04392,452.04
TXN04393,3026.36
TXN04394,937.58
TXN04395,3846.82
TXN04396,1806.96
TXN04397,1515.97
TXN04398,3117.81
TXN04399,6755.98
TXN04400,4811.71
TXN04401,2617.58
TXN04402,9550.62
TXN04403,1803.38
TXN04404,3988.18
TXN04405,5178.31
TXN04406,1073.24
TXN04407,8064.23
TXN04408,3469.41
TXN04409,7329.38
TXN04410,6562.13
TXN04411,4050.69
TXN04412,8071.09
TXN04413,1617.23
TXN04414,1296.11
TXN04415,5074.63
TXN04416,6866.12
TXN04417,125.77
TXN04418,6541.63
TXN04419,6705.25
TXN04420,4230.35
TXN04421,554.57
TXN04422,4255.56
TXN04423,7423.23
TXN04424,1168.42
TXN04425,8073.18
TXN04426,9083.03
TXN04427,5025.6
TXN04428,7812.23
TXN04429,7123.11
TXN04430,8443.24
TXN04431,9717.98
TXN04432,1125.6
TXN04433,1796.61
TXN04434,4246.41
TXN04435,7598.51
TXN04436,8704.44
TXN04437,809.29
TXN04438,79.5
TXN04439,9482.53
TXN04440,7078.57
TXN04441,2585.79
TXN04442,5153.81
TXN04443,6149.06
TXN04444,8723.33
TXN04445,4354.53
TXN04446,4652.98
TXN04447,408.05
TXN04448,8680.29
TXN04449,4607.9
TXN04450,510.23
TXN04451,5997.29
TXN04452,3699.27
TXN04453,4262.77
TXN04454,6753.21
TXN04455,7670.67
TXN04456,245.07
TXN04457,2679.68
TXN04458,2939.46
TXN04459,4176.43
TXN04460,4473.23
TXN04461,2983.86
TXN04462,365.79
TXN04463,1125.72
TXN04464,7321.72
TXN04465,5317.37
TXN04466,3968.18
TXN04467,1760.58
TXN04468,5354.5
TXN04469,1269.29
TXN04470,1455.0
TXN04471,4939.57
TXN04472,8928.24
TXN04473,3460.41
TXN04474,4585.73
TXN04475,6176.24
TXN04476,9188.56
TXN04477,9036.77
TXN04478,9323.34
TXN04479,8206.65
TXN04480,5694.99
TXN04481,416.0
TXN04482,3272.62
TXN04483,392.49
TXN04484,6097.44
TXN04485,7240.86
TXN04486,8126.64
TXN04487,1020.22
TXN04488,5131.2
TXN04489,7256.74
TXN04490,3384.35
TXN04491,6371.04
TXN04492,3026.84
TXN04493,4013.39
TXN04494,1847.46
TXN04495,7470.2
TXN04496,7218.72
TXN04497,7429.42
TXN04498,802.04
TXN04499,9124.34
TXN04500,9651.95
TXN04501,7938.51
TXN04502,5713.24
TXN04503,9949.23
TXN04504,6159.66
TXN04505,5396.18
TXN04506,7939.3
TXN04507,6945.63
TXN04508,497.82
TXN04509,5737.63
TXN04510,2159.94
TXN04511,9355.43
TXN04512,2755.12
TXN04513,6891.74
TXN04514,1865.28
TXN04515,5020.62
TXN04516,466.96
TXN04517,3992.72
TXN04518,1820.79
TXN04519,2856.28
TXN04520,60.46
TXN04521,2079.29
TXN04522,7822.69
TXN04523,6575.56
TXN04524,2754.94
TXN04525,4629.79
TXN04526,7904.68
TXN04527,6352.22
TXN04528,980.51
TXN04529,2256.0
TXN04530,7093.0
TXN04531,2218.37
TXN04532,6117.75
TXN04533,7284.36
TXN04534,6097.07
TXN04535,4611.84
TXN04536,4213.44
TXN04537,5956.36
TXN04538,5419.16
TXN04539,4761.27
TXN04540,5580.99
TXN04541,3436.08
TXN04542,3203.23
TXN04543,8228.06
TXN04544,1526.27
TXN04545,8545.02
TXN04546,4994.76
TXN04547,5327.08
TXN04548,1708.43
TXN04549,3906.71
TXN04550,4035.35
TXN04551,6610.38
TXN04552,5717.42
TXN04553,795.3
TXN04554,4870.52
TXN04555,9849.62
TXN04556,840.09
TXN04557,7482.63
TXN04558,5300.62
TXN04559,3047.29
TXN04560,7511.07
TXN04561,4520.48
TXN04562,4679.13
TXN04563,1567.45
TXN04564,5853.52
TXN04565,6246.41
TXN04566,5653.28
TXN04567,4159.78
TXN04568,7651.75
TXN04569,7516.37
TXN04570,2846.04
TXN04571,7443.08
TXN04572,9896.91
TXN04573,3759.09
TXN04574,5380.55
TXN04575,3790.5
TXN04576,9488.7
TXN04577,1243.71
TXN04578,3963.54
TXN04579,2120.94
TXN04580,1115.22
TXN04581,2900.6
TXN04582,8650.28
TXN04583,7671.08
TXN04584,9843.98
TXN04585,9789.18
TXN04586,5505.2
TXN04587,3526.73
TXN04588,2185.35
TXN04589,9005.58
TXN04590,2796.01
TXN04591,7707.29
TXN04592,6306.45
TXN04593,6645.7
TXN04594,6871.57
TXN04595,6334.89
TXN04596,6365.76
TXN04597,5028.02
TXN04598,5329.76
TXN04599,2258.74
TXN04600,4045.62
TXN04601,7570.71
TXN04602,2869.97
TXN04603,9246.26
TXN04604,1578.11
TXN04605,8734.69
TXN04606,4006.54
TXN04607,43.34
TXN04608,8300.36
TXN04609,7631.72
TXN04610,6565.34
TXN04611,6836.68
TXN04612,992.25
TXN04613,5805.78
TXN04614,4186.82
TXN04615,4188.51
TXN04616,1896.86
TXN04617,300.12
TXN04618,2249.68
TXN04619,6100.96
TXN04620,5038.58
TXN04621,814.25
TXN04622,5710.14
TXN04623,4093.66
TXN04624,238.11
TXN04625,6102.03
TXN04626,1672.92
TXN04627,6258.7
TXN04628,6846.79
TXN04629,9518.94
TXN04630,236.97
TXN04631,6017.41
TXN04632,7900.9
TXN04633,3899.5
TXN04634,5118.24
TXN04635,1938.39
TXN04636,9132.94
TXN04637,4583.11
TXN04638,7233.37
TXN04639,2400.76
TXN04640,4726.97
TXN04641,7130.8
TXN04642,2005.86
TXN04643,1335.17
TXN04644,657.48
TXN04645,318.59
TXN04646,5780.25
TXN04647,4597.34
TXN04648,6839.87
TXN04649,4442.1
TXN04650,2426.42
TXN04651,1777.01
TXN04652,4619.45
TXN04653,6417.38
TXN04654,8038.83
TXN04655,8380.38
TXN04656,8722.13
TXN04657,9089.7
TXN04658,2456.19
TXN04659,7223.24
TXN04660,707.72
TXN04661,7488.6
TXN04662,6823.42
TXN04663,4069.4
TXN04664,5202.48
TXN04665,4707.39
TXN04666,3859.3
TXN04667,7832.6
TXN04668,9576.17
TXN04669,8834.74
TXN04670,5378.04
TXN04671,7160.79
TXN04672,6073.7
TXN04673,9892.2
TXN04674,7150.49
TXN04675,4390.83
TXN04676,8279.26
TXN04677,607.26
TXN04678,8118.51
TXN04679,8284.79
TXN04680,7254.25
TXN04681,408.67
TXN04682,4000.3
TXN04683,9274.63
TXN04684,6296.39
TXN04685,4406.06
TXN04686,7876.36
TXN04687,1045.19
TXN04688,8472.23
TXN04689,7581.82
TXN04690,5802.32
TXN04691,7918.27
TXN04692,7222.72
TXN04693,3670.98
TXN04694,6568.8
TXN04695,1428.08
TXN04696,2438.26
TXN04697,4831.08
TXN04698,2652.43
TXN04699,3306.96
TXN04700,6940.22
TXN04701,4587.84
TXN04702,7093.74
TXN04703,7527.5
TXN04704,7572.24
TXN04705,3431.0
TXN04706,6895.05
TXN04707,3313.31
TXN04708,4509.26
TXN04709,2586.64
TXN04710,2760.24
TXN04711,367.09
TXN04712,1408.81
TXN04713,5222.58
TXN04714,269.15
TXN04715,8802.9
TXN04716,5639.76
TXN04717,7140.89
TXN04718,3073.56
TXN04719,7161.21
TXN04720,5680.72
TXN04721,3054.37
TXN04722,7133.66
TXN04723,6736.05
TXN04724,1552.87
TXN04725,8053.93
TXN04726,1294.25
TXN04727,6078.42
TXN04728,8592.88
TXN04729,2580.48
TXN04730,2286.9
TXN04731,8510.68
TXN04732,5836.47
TXN04733,1492.15
TXN04734,130.55
TXN04735,3647.98
TXN04736,5090.83
TXN04737,8703.62
TXN04738,5173.01
TXN04739,4774.97
TXN04740,9001.04
TXN04741,9724.31
TXN04742,6442.08
TXN04743,5875.48
TXN04744,5015.94
TXN04745,5238.14
TXN04746,3786.01
TXN04747,9261.56
TXN04748,6487.28
TXN04749,8709.11
TXN04750,4825.7
TXN04751,4845.14
TXN04752,3804.92
TXN04753,6690.76
TXN04754,656.88
TXN04755,2256.0
TXN04756,2072.23
TXN04757,1509.38
TXN04758,6090.33
TXN04759,7290.33
TXN04760,1204.72
TXN04761,1977.45
TXN04762,4992.91
TXN04763,5698.39
TXN04764,6389.98
TXN04765,131.89
TXN04766,7465.1
TXN04767,8190.78
TXN04768,7878.98
TXN04769,8982.37
TXN04770,7416.36
TXN04771,3641.97
TXN04772,338.08
TXN04773,6267.76
TXN04774,9520.76
TXN04775,5079.09
TXN04776,2722.02
TXN04777,9616.95
TXN04778,8467.59
TXN04779,5381.91
TXN04780,803.68
TXN04781,7981.2
TXN04782,4471.86
TXN04783,5234.26
TXN04784,2454.48
TXN04785,7974.73
TXN04786,1835.02
TXN04787,9363.97
TXN04788,8576.65
TXN04789,2291.12
TXN04790,7176.63
TXN04791,1782.53
TXN04792,9793.98
TXN04793,2664.98
TXN04794,2781.99
TXN04795,7433.67
TXN04796,7336.04
TXN04797,9175.49
TXN04798,9062.35
TXN04799,1334.16
TXN04800,3034.58
TXN04801,2085.24
TXN04802,2446.97
TXN04803,7619.19
TXN04804,4778.05
TXN04805,991.72
TXN04806,8817.59
TXN04807,520.32
TXN04808,7902.26
TXN04809,739.81
TXN04810,4788.21
TXN04811,4424.56
TXN04812,4765.6
TXN04813,1007.76
TXN04814,5897.86
TXN04815,5986.95
TXN04816,3006.61
TXN04817,105.93
TXN04818,4303.26
TXN04819,9050.84
TXN04820,7202.61
TXN04821,4431.99
TXN04822,6429.85
TXN04823,5893.49
TXN04824,6352.98
TXN04825,7557.88
TXN04826,9922.45
TXN04827,2524.96
TXN04828,4077.62
TXN04829,2714.72
TXN04830,6314.97
TXN04831,3293.11
TXN04832,4837.96
TXN04833,2844.72
TXN04834,6456.34
TXN04835,2649.36
TXN04836,5326.58
TXN04837,3418.01
TXN04838,6781.65
TXN04839,5035.59
TXN04840,6262.96
TXN04841,1123.59
TXN04842,7568.56
TXN04843,1829.98
TXN04844,75.11
TXN04845,8934.74
TXN04846,5100.38
TXN04847,4962.92
TXN04848,1796.16
TXN04849,7606.77
TXN04850,6733.03
TXN04851,954.73
TXN04852,8621.68
TXN04853,3430.89
TXN04854,6872.72
TXN04855,8227.35
TXN04856,1944.02
TXN04857,1096.03
TXN04858,2325.71
TXN04859,3078.93
TXN04860,3060.78
TXN04861,7666.54
TXN04862,4724.04
TXN04863,6850.62
TXN04864,9276.24
TXN04865,2110.82
TXN04866,6722.15
TXN04867,3244.42
TXN04868,1927.12
TXN04869,3968.44
TXN04870,1726.06
TXN04871,1587.85
TXN04872,6629.28
TXN04873,3263.56
TXN04874,5169.5
TXN04875,4743.01
TXN04876,5956.34
TXN04877,4174.92
TXN04878,7267.42
TXN04879,2294.95
TXN04880,2635.93
TXN04881,9343.96
TXN04882,8346.05
TXN04883,3714.2
TXN04884,3069.26
TXN04885,7269.83
TXN04886,8294.02
TXN04887,3160.31
TXN04888,3087.09
TXN04889,5637.23
TXN04890,7629.33
TXN04891,66.67
TXN04892,9400.47
TXN04893,562.52
TXN04894,4093.79
TXN04895,6461.47
TXN04896,1407.9
TXN04897,4574.33
TXN04898,2749.33
TXN04899,8187.15
TXN04900,2030.11
TXN04901,6623.93
TXN04902,2566.73
TXN04903,8327.19
TXN04904,246.55
TXN04905,4280.71
TXN04906,3830.24
TXN04907,5585.1
TXN04908,7392.78
TXN04909,7976.77
TXN04910,6179.38
TXN04911,4406.63
TXN04912,2746.89
TXN04913,753.52
TXN04914,1612.58
TXN04915,7231.26
TXN04916,9415.53
TXN04917,5933.47
TXN04918,9520.93
TXN04919,9467.61
TXN04920,7814.47
TXN04921,3906.73
TXN04922,9597.72
TXN04923,7067.82
TXN04924,2505.96
TXN04925,9869.42
TXN04926,5865.28
TXN04927,602.58
TXN04928,570.58
TXN04929,3433.49
TXN04930,5383.58
TXN04931,4386.86
TXN04932,2849.51
TXN04933,4723.69
TXN04934,8809.69
TXN04935,749.15
TXN04936,9772.02
TXN04937,7327.17
TXN04938,8244.86
TXN04939,8740.77
TXN04940,5902.19
TXN04941,5745.14
TXN04942,5622.75
TXN04943,4388.23
TXN04944,3285.14
TXN04945,5470.39
TXN04946,6610.3
TXN04947,5571.18
TXN04948,8174.93
TXN04949,6898.81
TXN04950,1413.27
TXN04951,7701.36
TXN04952,8708.55
TXN04953,6995.52
TXN04954,7393.19
TXN04955,9572.43
TXN04956,3618.68
TXN04957,7729.3
TXN04958,7475.26
TXN04959,2155.98
TXN04960,3219.46
TXN04961,2284.55
TXN04962,3628.42
TXN04963,1997.86
TXN04964,9714.67
TXN04965,2597.67
TXN04966,6040.13
TXN04967,9327.49
TXN04968,1411.3
TXN04969,6425.98
TXN04970,4279.04
TXN04971,8062.59
TXN04972,7982.99
TXN04973,8318.43
TXN04974,612.26
TXN04975,9896.53
TXN04976,3741.01
TXN04977,5661.49
TXN04978,9956.59
TXN04979,9598.28
TXN04980,8732.08
TXN04981,3277.43
TXN04982,5392.71
TXN04983,2833.64
TXN04984,3344.19
TXN04985,680.42
TXN04986,764.77
TXN04987,930.51
TXN04988,5587.32
TXN04989,1132.23
TXN04990,1590.66
TXN04991,5139.87
TXN04992,8516.34
TXN04993,5743.51
TXN04994,4689.78
TXN04995,6505.24
TXN04996,1916.97
TXN04997,740.1
TXN04998,6842.69
TXN04999,8179.38
TXN05000,4662.49
TXN05001,8894.66
TXN05002,9943.55
TXN05003,1530.53
TXN05004,3310.99
TXN05005,1824.92
TXN05006,5756.49
TXN05007,4545.93
TXN05008,7813.32
TXN05009,7397.19
TXN05010,9485.55
TXN05011,8895.08
TXN05012,4020.65
TXN05013,2945.2
TXN05014,6240.66
TXN05015,3905.58
TXN05016,95.29
TXN05017,3230.62
TXN05018,1513.44
TXN05019,8557.19
TXN05020,5847.92
TXN05021,7680.11
TXN05022,5328.32
TXN05023,6539.59
TXN05024,2011.31
TXN05025,8217.03
TXN05026,9254.31
TXN05027,8933.5
TXN05028,7151.9
TXN05029,5772.79
TXN05030,1896.59
TXN05031,1491.36
TXN05032,3091.73
TXN05033,1017.96
TXN05034,5338.89
TXN05035,9445.5
TXN05036,404.13
TXN05037,1281.96
TXN05038,3491.71
TXN05039,701.98
TXN05040,8706.85
TXN05041,9285.37
TXN05042,6585.09
TXN05043,2025.0
TXN05044,1641.26
TXN05045,9910.13
TXN05046,2337.46
TXN05047,9199.58
TXN05048,7725.73
TXN05049,282.69
TXN05050,8777.6
TXN05051,9444.42
TXN05052,1239.87
TXN05053,9480.66
TXN05054,263.98
TXN05055,8676.65
TXN05056,8543.34
TXN05057,2093.76
TXN05058,501.65
TXN05059,4391.08
TXN05060,1994.39
TXN05061,7712.13
TXN05062,5906.27
TXN05063,1255.25
TXN05064,9692.75
TXN05065,5071.97
TXN05066,5787.25
TXN05067,5169.8
TXN05068,1637.2
TXN05069,2104.28
TXN05070,9407.55
TXN05071,7409.01
TXN05072,3590.32
TXN05073,9953.62
TXN05074,4157.13
TXN05075,2111.17
TXN05076,917.0
TXN05077,5074.03
TXN05078,4785.01
TXN05079,5092.27
TXN05080,9449.52
TXN05081,171.29
TXN05082,3806.49
TXN05083,4205.94
TXN05084,9616.07
TXN05085,1009.66
TXN05086,3610.32
TXN05087,3106.72
TXN05088,662.4
TXN05089,9459.95
TXN05090,6523.5
TXN05091,2301.29
TXN05092,7015.13
TXN05093,6507.82
TXN05094,8103.59
TXN05095,8760.66
TXN05096,168.34
TXN05097,9642.7
TXN05098,7298.99
TXN05099,8974.34
TXN05100,463.24
TXN05101,8475.67
TXN05102,1781.81
TXN05103,102.65
TXN05104,5191.03
TXN05105,1410.8
TXN05106,4703.43
TXN05107,399.52
TXN05108,5966.08
TXN05109,2106.16
TXN05110,7401.09
TXN05111,2937.91
TXN05112,6179.37
TXN05113,8234.27
TXN05114,4198.2
TXN05115,1754.63
TXN05116,5190.81
TXN05117,1522.29
TXN05118,8096.08
TXN05119,6689.99
TXN05120,3657.03
TXN05121,9250.3
TXN05122,7867.7
TXN05123,309.5
TXN05124,2048.73
TXN05125,4042.51
TXN05126,3738.11
TXN05127,8415.84
TXN05128,6222.92
