Transaction_ID,System_Latency
TXN04194,160.42
TXN04195,330.07
TXN04196,207.39
TXN04197,344.23
TXN04198,414.95
TXN04199,180.5
TXN04200,295.59
TXN04201,354.88
TXN04202,297.96
TXN04203,495.28
TXN04204,431.7
TXN04205,400.11
TXN04206,261.31
TXN04207,301.85
TXN04208,383.73
TXN04209,341.42
TXN04210,450.66
TXN04211,463.93
TXN04212,232.13
TXN04213,261.74
TXN04214,269.08
TXN04215,275.66
TXN04216,300.56
TXN04217,405.3
TXN04218,112.7
TXN04219,130.26
TXN04220,149.38
TXN04221,385.27
TXN04222,410.81
TXN04223,449.72
TXN04224,293.47
TXN04225,338.75
TXN04226,236.62
TXN04227,220.96
TXN04228,466.06
TXN04229,321.83
TXN04230,313.6
TXN04231,175.76
TXN04232,140.72
TXN04233,227.56
TXN04234,489.12
TXN04235,476.56
TXN04236,391.24
TXN04237,304.84
TXN04238,142.16
TXN04239,261.13
TXN04240,316.22
TXN04241,104.53
TXN04242,199.81
TXN04243,154.07
TXN04244,123.33
TXN04245,147.69
TXN04246,338.8
TXN04247,300.29
TXN04248,434.62
TXN04249,395.04
TXN04250,345.84
TXN04251,449.34
TXN04252,482.01
TXN04253,128.79
TXN04254,241.44
TXN04255,409.96
TXN04256,367.26
TXN04257,196.39
TXN04258,293.61
TXN04259,463.64
TXN04260,243.79
TXN04261,198.43
TXN04262,423.65
TXN04263,444.1
TXN04264,331.92
TXN04265,133.78
TXN04266,369.5
TXN04267,409.96
TXN04268,104.92
TXN04269,268.1
TXN04270,173.34
TXN04271,386.29
TXN04272,241.29
TXN04273,215.88
TXN04274,115.15
TXN04275,156.46
TXN04276,465.14
TXN04277,361.21
TXN04278,423.9
TXN04279,224.38
TXN04280,480.76
TXN04281,320.88
TXN04282,342.05
TXN04283,157.84
TXN04284,469.45
TXN04285,234.76
TXN04286,355.33
TXN04287,320.1
TXN04288,378.52
TXN04289,447.53
TXN04290,457.5
TXN04291,484.67
TXN04292,139.72
TXN04293,416.83
TXN04294,197.89
TXN04295,117.24
TXN04296,266.32
TXN04297,126.02
TXN04298,311.75
TXN04299,113.27
TXN04300,229.23
TXN04301,292.03
TXN04302,345.42
TXN04303,332.77
TXN04304,469.29
TXN04305,107.06
TXN04306,154.38
TXN04307,346.05
TXN04308,309.38
TXN04309,114.87
TXN04310,499.53
TXN04311,291.05
TXN04312,241.53
TXN04313,446.9
TXN04314,269.06
TXN04315,258.26
TXN04316,473.11
TXN04317,119.85
TXN04318,313.36
TXN04319,267.5
TXN04320,137.18
TXN04321,256.53
TXN04322,472.0
TXN04323,369.45
TXN04324,165.58
TXN04325,216.36
TXN04326,277.01
TXN04327,190.41
TXN04328,494.26
TXN04329,121.57
TXN04330,374.36
TXN04331,281.35
TXN04332,469.41
TXN04333,401.77
TXN04334,331.43
TXN04335,178.0
TXN04336,104.0
TXN04337,457.46
TXN04338,162.02
TXN04339,465.36
TXN04340,236.52
TXN04341,416.19
TXN04342,365.98
TXN04343,170.83
TXN04344,418.44
TXN04345,292.95
TXN04346,353.0
TXN04347,493.98
TXN04348,474.3
TXN04349,296.98
TXN04350,305.47
TXN04351,230.55
TXN04352,361.31
TXN04353,349.48
TXN04354,386.51
TXN04355,437.25
TXN04356,346.42
TXN04357,125.24
TXN04358,167.3
TXN04359,191.36
TXN04360,146.88
TXN04361,232.07
TXN04362,169.64
TXN04363,338.42
TXN04364,430.47
TXN04365,169.17
TXN04366,329.96
TXN04367,368.25
TXN04368,169.86
TXN04369,408.34
TXN04370,202.37
TXN04371,144.85
TXN04372,337.06
TXN04373,441.4
TXN04374,199.53
TXN04375,373.57
TXN04376,438.3
TXN04377,218.3
TXN04378,408.34
TXN04379,247.13
TXN04380,193.89
TXN04381,134.13
TXN04382,314.8
TXN04383,414.96
TXN04384,244.4
TXN04385,207.31
TXN04386,318.43
TXN04387,122.97
TXN04388,425.6
TXN04389,432.46
TXN04390,329.6
TXN04391,394.58
TXN04392,207.84
TXN04393,271.4
TXN04394,259.91
TXN04395,494.8
TXN04396,434.33
TXN04397,196.87
TXN04398,436.91
TXN04399,243.79
TXN04400,355.41
TXN04401,246.2
TXN04402,106.83
TXN04403,432.63
TXN04404,234.47
TXN04405,197.6
TXN04406,297.14
TXN04407,115.48
TXN04408,449.8
TXN04409,299.92
TXN04410,285.91
TXN04411,112.54
TXN04412,332.42
TXN04413,392.7
TXN04414,146.23
TXN04415,415.82
TXN04416,138.0
TXN04417,451.53
TXN04418,417.44
TXN04419,406.35
TXN04420,496.55
TXN04421,382.65
TXN04422,100.95
TXN04423,177.18
TXN04424,194.59
TXN04425,422.47
TXN04426,249.9
TXN04427,268.25
TXN04428,268.21
TXN04429,107.35
TXN04430,119.5
TXN04431,224.95
TXN04432,112.4
TXN04433,454.66
TXN04434,370.87
TXN04435,495.59
TXN04436,467.44
TXN04437,230.75
TXN04438,102.85
TXN04439,474.38
TXN04440,166.55
TXN04441,169.66
TXN04442,488.7
TXN04443,121.82
TXN04444,326.82
TXN04445,130.9
TXN04446,255.1
TXN04447,210.53
TXN04448,404.21
TXN04449,259.44
TXN04450,474.75
TXN04451,192.44
TXN04452,251.66
TXN04453,217.13
TXN04454,461.66
TXN04455,481.37
TXN04456,176.12
TXN04457,103.12
TXN04458,290.14
TXN04459,376.44
TXN04460,148.43
TXN04461,417.58
TXN04462,218.04
TXN04463,286.04
TXN04464,395.39
TXN04465,118.48
TXN04466,404.96
TXN04467,341.49
TXN04468,354.74
TXN04469,244.79
TXN04470,321.63
TXN04471,339.21
TXN04472,383.9
TXN04473,102.27
TXN04474,432.02
TXN04475,425.55
TXN04476,265.23
TXN04477,276.39
TXN04478,423.44
TXN04479,355.08
TXN04480,162.92
TXN04481,266.88
TXN04482,190.33
TXN04483,339.24
TXN04484,134.81
TXN04485,419.91
TXN04486,195.45
TXN04487,172.85
TXN04488,143.77
TXN04489,360.86
TXN04490,111.25
TXN04491,381.81
TXN04492,422.51
TXN04493,489.06
TXN04494,413.35
TXN04495,250.55
TXN04496,497.7
TXN04497,121.73
TXN04498,265.69
TXN04499,397.0
TXN04500,108.68
TXN04501,217.94
TXN04502,167.04
TXN04503,177.31
TXN04504,453.45
TXN04505,276.12
TXN04506,215.02
TXN04507,365.72
TXN04508,331.99
TXN04509,246.88
TXN04510,134.18
TXN04511,234.85
TXN04512,160.46
TXN04513,385.34
TXN04514,445.5
TXN04515,349.62
TXN04516,347.25
TXN04517,434.37
TXN04518,377.64
TXN04519,371.08
TXN04520,239.15
TXN04521,257.51
TXN04522,148.81
TXN04523,310.77
TXN04524,477.55
TXN04525,309.06
TXN04526,381.26
TXN04527,437.58
TXN04528,309.64
TXN04529,422.89
TXN04530,146.14
TXN04531,426.27
TXN04532,321.54
TXN04533,199.71
TXN04534,290.94
TXN04535,142.36
TXN04536,446.31
TXN04537,145.33
TXN04538,126.68
TXN04539,164.99
TXN04540,205.24
TXN04541,162.89
TXN04542,380.69
TXN04543,300.3
TXN04544,497.6
TXN04545,454.73
TXN04546,486.46
TXN04547,275.84
TXN04548,129.75
TXN04549,369.12
TXN04550,181.56
TXN04551,129.74
TXN04552,396.43
TXN04553,458.28
TXN04554,453.91
TXN04555,205.48
TXN04556,329.35
TXN04557,468.82
TXN04558,372.96
TXN04559,260.91
TXN04560,228.47
TXN04561,461.88
TXN04562,226.99
TXN04563,121.4
TXN04564,240.75
TXN04565,396.11
TXN04566,101.97
TXN04567,201.67
TXN04568,457.11
TXN04569,359.81
TXN04570,418.02
TXN04571,473.26
TXN04572,261.33
TXN04573,462.54
TXN04574,284.6
TXN04575,254.78
TXN04576,182.52
TXN04577,450.74
TXN04578,145.34
TXN04579,368.84
TXN04580,280.77
TXN04581,312.9
TXN04582,442.83
TXN04583,365.87
TXN04584,308.94
TXN04585,431.3
TXN04586,135.14
TXN04587,164.93
TXN04588,475.01
TXN04589,485.92
TXN04590,288.05
TXN04591,252.27
TXN04592,482.01
TXN04593,268.76
TXN04594,104.89
TXN04595,125.46
TXN04596,125.53
TXN04597,409.84
TXN04598,359.98
TXN04599,394.33
TXN04600,226.88
TXN04601,442.32
TXN04602,412.46
TXN04603,389.12
TXN04604,383.84
TXN04605,449.26
TXN04606,321.18
TXN04607,483.71
TXN04608,440.72
TXN04609,130.05
TXN04610,268.46
TXN04611,212.06
TXN04612,208.49
TXN04613,375.4
TXN04614,221.18
TXN04615,364.32
TXN04616,494.69
TXN04617,127.89
TXN04618,148.84
TXN04619,451.41
TXN04620,289.21
TXN04621,451.06
TXN04622,363.55
TXN04623,477.05
TXN04624,157.8
TXN04625,463.83
TXN04626,311.27
TXN04627,150.77
TXN04628,480.93
TXN04629,124.98
TXN04630,270.17
TXN04631,497.12
TXN04632,217.54
TXN04633,396.94
TXN04634,418.64
TXN04635,269.09
TXN04636,304.49
TXN04637,260.13
TXN04638,189.73
TXN04639,422.68
TXN04640,476.56
TXN04641,423.58
TXN04642,139.12
TXN04643,380.68
TXN04644,345.35
TXN04645,195.23
TXN04646,467.74
TXN04647,269.03
TXN04648,227.44
TXN04649,125.85
TXN04650,401.43
TXN04651,214.65
TXN04652,202.85
TXN04653,175.33
TXN04654,470.17
TXN04655,139.42
TXN04656,273.26
TXN04657,446.48
TXN04658,332.2
TXN04659,225.79
TXN04660,272.06
TXN04661,411.65
TXN04662,358.23
TXN04663,215.2
TXN04664,138.45
TXN04665,452.66
TXN04666,290.32
TXN04667,499.76
TXN04668,361.31
TXN04669,472.54
TXN04670,356.74
TXN04671,216.24
TXN04672,270.12
TXN04673,453.92
TXN04674,196.84
TXN04675,142.07
TXN04676,373.44
TXN04677,478.59
TXN04678,317.33
TXN04679,439.13
TXN04680,118.21
TXN04681,293.41
TXN04682,271.29
TXN04683,434.24
TXN04684,399.76
TXN04685,281.15
TXN04686,250.3
TXN04687,144.59
TXN04688,420.29
TXN04689,310.76
TXN04690,493.57
TXN04691,209.72
TXN04692,378.2
TXN04693,229.08
TXN04694,443.47
TXN04695,211.32
TXN04696,213.39
TXN04697,222.58
TXN04698,299.32
TXN04699,195.25
TXN04700,380.85
TXN04701,248.45
TXN04702,361.76
TXN04703,361.21
TXN04704,343.48
TXN04705,199.44
TXN04706,403.62
TXN04707,291.13
TXN04708,137.51
TXN04709,270.63
TXN04710,408.71
TXN04711,162.49
TXN04712,480.47
TXN04713,434.67
TXN04714,130.6
TXN04715,423.46
TXN04716,380.95
TXN04717,418.81
TXN04718,227.91
TXN04719,201.65
TXN04720,101.64
TXN04721,325.4
TXN04722,289.51
TXN04723,133.04
TXN04724,399.05
TXN04725,307.34
TXN04726,348.55
TXN04727,322.8
TXN04728,378.61
TXN04729,207.47
TXN04730,107.14
TXN04731,348.06
TXN04732,167.66
TXN04733,108.5
TXN04734,389.7
TXN04735,362.88
TXN04736,241.72
TXN04737,339.59
TXN04738,293.24
TXN04739,328.21
TXN04740,300.88
TXN04741,312.26
TXN04742,278.77
TXN04743,161.33
TXN04744,259.29
TXN04745,119.85
TXN04746,478.53
TXN04747,396.4
TXN04748,342.54
TXN04749,354.04
TXN04750,168.76
TXN04751,130.79
TXN04752,475.96
TXN04753,137.94
TXN04754,338.73
TXN04755,444.73
TXN04756,114.09
TXN04757,376.0
TXN04758,389.47
TXN04759,459.46
TXN04760,431.68
TXN04761,415.7
TXN04762,171.0
TXN04763,295.19
TXN04764,358.43
TXN04765,456.98
TXN04766,110.37
TXN04767,490.83
TXN04768,498.76
TXN04769,398.05
TXN04770,121.57
TXN04771,300.92
TXN04772,180.55
TXN04773,404.86
TXN04774,160.04
TXN04775,367.1
TXN04776,147.1
TXN04777,474.62
TXN04778,232.89
TXN04779,155.82
TXN04780,321.76
TXN04781,411.4
TXN04782,452.3
TXN04783,183.87
TXN04784,482.23
TXN04785,174.15
TXN04786,256.07
TXN04787,299.35
TXN04788,238.49
TXN04789,429.83
TXN04790,383.38
TXN04791,185.68
TXN04792,440.53
TXN04793,477.15
TXN04794,456.77
TXN04795,149.31
TXN04796,169.95
TXN04797,284.2
TXN04798,146.45
TXN04799,485.97
TXN04800,136.77
TXN04801,211.71
TXN04802,169.79
TXN04803,361.08
TXN04804,297.83
TXN04805,157.59
TXN04806,226.22
TXN04807,296.76
TXN04808,379.82
TXN04809,445.17
TXN04810,171.96
TXN04811,413.74
TXN04812,370.49
TXN04813,223.81
TXN04814,160.42
TXN04815,343.68
TXN04816,174.05
TXN04817,275.71
TXN04818,195.38
TXN04819,292.46
TXN04820,144.77
TXN04821,359.79
TXN04822,282.14
TXN04823,347.05
TXN04824,346.58
TXN04825,157.39
TXN04826,120.17
TXN04827,443.77
TXN04828,231.71
TXN04829,326.63
TXN04830,365.24
TXN04831,438.77
TXN04832,232.0
TXN04833,480.93
TXN04834,461.53
TXN04835,422.69
TXN04836,100.87
TXN04837,406.43
TXN04838,245.65
TXN04839,375.63
TXN04840,395.68
TXN04841,318.96
TXN04842,297.75
TXN04843,420.29
TXN04844,382.45
TXN04845,189.49
TXN04846,218.15
TXN04847,413.48
TXN04848,295.43
TXN04849,284.13
TXN04850,239.29
TXN04851,159.58
TXN04852,308.23
TXN04853,350.74
TXN04854,268.91
TXN04855,372.41
TXN04856,461.79
TXN04857,151.06
TXN04858,159.44
TXN04859,195.74
TXN04860,141.47
TXN04861,363.88
TXN04862,354.66
TXN04863,195.75
TXN04864,182.99
TXN04865,142.76
TXN04866,290.17
TXN04867,175.09
TXN04868,478.22
TXN04869,370.56
TXN04870,171.25
TXN04871,204.05
TXN04872,489.74
TXN04873,211.57
TXN04874,310.11
TXN04875,410.48
TXN04876,215.34
TXN04877,392.68
TXN04878,141.44
TXN04879,184.45
TXN04880,429.11
TXN04881,150.44
TXN04882,191.26
TXN04883,168.05
TXN04884,113.35
TXN04885,293.64
TXN04886,199.71
TXN04887,401.04
TXN04888,454.59
TXN04889,444.04
TXN04890,289.8
TXN04891,476.45
TXN04892,402.76
TXN04893,387.82
TXN04894,221.76
TXN04895,333.91
TXN04896,433.51
TXN04897,199.42
TXN04898,104.77
TXN04899,310.72
TXN04900,241.3
TXN04901,451.19
TXN04902,483.52
TXN04903,182.04
TXN04904,347.19
TXN04905,149.56
TXN04906,479.94
TXN04907,144.64
TXN04908,426.3
TXN04909,396.24
TXN04910,174.32
TXN04911,250.31
TXN04912,121.63
TXN04913,102.61
TXN04914,498.21
TXN04915,338.42
TXN04916,278.55
TXN04917,248.95
TXN04918,349.84
TXN04919,129.81
TXN04920,279.66
TXN04921,317.38
TXN04922,207.98
TXN04923,339.43
TXN04924,323.64
TXN04925,409.04
TXN04926,198.54
TXN04927,101.25
TXN04928,277.71
TXN04929,211.32
TXN04930,360.01
TXN04931,455.16
TXN04932,421.58
TXN04933,317.49
TXN04934,138.29
TXN04935,417.19
TXN04936,278.15
TXN04937,368.46
TXN04938,329.95
TXN04939,258.28
TXN04940,222.48
TXN04941,246.5
TXN04942,223.43
TXN04943,275.85
TXN04944,295.31
TXN04945,493.48
TXN04946,106.21
TXN04947,465.51
TXN04948,467.29
TXN04949,228.76
TXN04950,477.33
TXN04951,307.51
TXN04952,441.62
TXN04953,466.89
TXN04954,320.71
TXN04955,140.45
TXN04956,149.73
TXN04957,304.47
TXN04958,367.1
TXN04959,424.45
TXN04960,325.86
TXN04961,398.41
TXN04962,306.99
TXN04963,228.8
TXN04964,422.39
TXN04965,154.51
TXN04966,464.28
TXN04967,212.13
TXN04968,292.5
TXN04969,490.11
TXN04970,405.51
TXN04971,484.61
TXN04972,306.18
TXN04973,394.53
TXN04974,187.67
TXN04975,128.06
TXN04976,248.44
TXN04977,408.06
TXN04978,140.13
TXN04979,453.7
TXN04980,422.74
TXN04981,193.94
TXN04982,397.4
TXN04983,278.5
TXN04984,106.45
TXN04985,264.39
TXN04986,372.43
TXN04987,297.37
TXN04988,357.85
TXN04989,365.0
TXN04990,260.64
TXN04991,406.22
TXN04992,193.17
TXN04993,139.95
TXN04994,415.51
TXN04995,127.64
TXN04996,272.3
TXN04997,137.32
TXN04998,141.74
TXN04999,485.22
TXN05000,232.96
TXN05001,397.43
TXN05002,110.22
TXN05003,197.96
TXN05004,182.22
TXN05005,145.64
TXN05006,176.13
TXN05007,374.07
TXN05008,192.15
TXN05009,297.16
TXN05010,130.87
TXN05011,286.6
TXN05012,409.58
TXN05013,185.96
TXN05014,328.89
TXN05015,360.85
TXN05016,110.99
TXN05017,139.01
TXN05018,315.38
TXN05019,154.85
TXN05020,120.34
TXN05021,105.83
TXN05022,493.99
TXN05023,248.43
TXN05024,151.84
TXN05025,290.73
TXN05026,422.58
TXN05027,256.46
TXN05028,431.25
TXN05029,279.51
TXN05030,377.11
TXN05031,150.79
TXN05032,272.64
TXN05033,208.01
TXN05034,291.27
TXN05035,158.97
TXN05036,451.63
TXN05037,468.39
TXN05038,124.25
TXN05039,269.84
TXN05040,231.39
TXN05041,153.76
TXN05042,364.23
TXN05043,109.63
TXN05044,386.6
TXN05045,187.54
TXN05046,422.83
TXN05047,476.02
TXN05048,349.71
TXN05049,147.86
TXN05050,109.69
TXN05051,280.12
TXN05052,163.56
TXN05053,458.95
TXN05054,391.3
TXN05055,348.56
TXN05056,290.67
TXN05057,425.08
TXN05058,487.88
TXN05059,109.08
TXN05060,193.66
TXN05061,378.13
TXN05062,380.69
TXN05063,104.47
TXN05064,491.4
TXN05065,139.49
TXN05066,341.8
TXN05067,420.89
TXN05068,486.89
TXN05069,265.76
TXN05070,443.88
TXN05071,475.02
TXN05072,398.98
TXN05073,211.07
TXN05074,274.17
TXN05075,480.58
TXN05076,278.68
TXN05077,498.75
TXN05078,378.81
TXN05079,315.45
TXN05080,131.78
TXN05081,391.66
TXN05082,205.42
TXN05083,498.42
TXN05084,113.45
TXN05085,225.84
TXN05086,122.21
TXN05087,483.1
TXN05088,244.63
TXN05089,133.97
TXN05090,457.42
TXN05091,247.96
TXN05092,376.2
TXN05093,230.33
TXN05094,293.74
TXN05095,494.78
TXN05096,103.85
TXN05097,414.83
TXN05098,119.4
TXN05099,391.74
TXN05100,358.4
TXN05101,419.56
TXN05102,340.57
TXN05103,338.7
TXN05104,197.09
TXN05105,469.9
TXN05106,109.61
TXN05107,189.63
TXN05108,203.0
TXN05109,351.07
TXN05110,221.29
TXN05111,113.31
TXN05112,395.09
TXN05113,315.54
TXN05114,255.04
TXN05115,291.5
TXN05116,328.36
TXN05117,437.16
TXN05118,413.37
TXN05119,208.71
TXN05120,273.36
TXN05121,223.73
TXN05122,202.95
TXN05123,490.51
TXN05124,105.42
TXN05125,455.78
TXN05126,114.96
TXN05127,217.16
TXN05128,264.94
TXN05129,439.7
TXN05130,200.77
TXN05131,284.78
TXN05132,311.37
TXN05133,184.42
TXN05134,392.72
TXN05135,314.2
TXN05136,276.29
TXN05137,168.16
TXN05138,262.52
TXN05139,212.82
TXN05140,458.07
TXN05141,332.38
TXN05142,156.79
TXN05143,212.81
TXN05144,270.0
TXN05145,226.5
TXN05146,268.82
TXN05147,133.26
TXN05148,176.97
TXN05149,115.81
TXN05150,288.21
TXN05151,232.56
TXN05152,131.65
TXN05153,495.1
TXN05154,144.84
TXN05155,367.04
TXN05156,142.71
TXN05157,425.77
TXN05158,241.16
TXN05159,372.51
TXN05160,249.15
TXN05161,322.75
TXN05162,147.0
TXN05163,326.46
TXN05164,340.66
TXN05165,223.31
TXN05166,143.54
TXN05167,476.03
TXN05168,275.68
TXN05169,435.27
TXN05170,440.12
TXN05171,410.35
TXN05172,202.69
TXN05173,352.78
TXN05174,373.51
TXN05175,292.41
TXN05176,421.58
TXN05177,442.7
TXN05178,488.25
TXN05179,364.52
TXN05180,451.24
TXN05181,427.42
TXN05182,433.26
TXN05183,140.61
TXN05184,115.95
TXN05185,484.97
TXN05186,191.48
TXN05187,429.2
TXN05188,380.24
TXN05189,148.66
TXN05190,283.43
TXN05191,288.72
TXN05192,164.86
TXN05193,222.92
TXN05194,250.3
TXN05195,265.32
TXN05196,201.59
TXN05197,217.01
TXN05198,251.89
TXN05199,267.77
TXN05200,246.19
TXN05201,479.34
TXN05202,302.03
TXN05203,461.03
TXN05204,172.01
TXN05205,373.27
TXN05206,133.6
TXN05207,365.71
TXN05208,191.17
TXN05209,303.4
TXN05210,409.06
TXN05211,446.72
TXN05212,442.47
TXN05213,418.06
TXN05214,445.58
TXN05215,353.09
TXN05216,208.74
TXN05217,398.35
TXN05218,372.28
TXN05219,406.97
TXN05220,473.42
TXN05221,338.28
TXN05222,384.1
TXN05223,412.46
TXN05224,283.02
TXN05225,386.82
TXN05226,491.65
TXN05227,136.93
TXN05228,443.68
TXN05229,466.18
TXN05230,219.73
TXN05231,312.11
TXN05232,468.33
TXN05233,496.98
TXN05234,108.01
TXN05235,101.99
TXN05236,364.22
TXN05237,253.8
TXN05238,440.29
TXN05239,445.57
TXN05240,202.03
TXN05241,262.07
TXN05242,452.79
TXN05243,418.22
TXN05244,161.87
TXN05245,399.51
TXN05246,324.14
TXN05247,437.2
TXN05248,301.26
TXN05249,324.06
TXN05250,357.61
TXN05251,290.64
TXN05252,197.56
TXN05253,258.92
TXN05254,355.44
TXN05255,422.22
TXN05256,267.22
TXN05257,201.86
TXN05258,328.87
TXN05259,470.09
TXN05260,281.11
TXN05261,118.11
TXN05262,199.29
TXN05263,442.59
TXN05264,240.24
TXN05265,325.16
TXN05266,442.0
TXN05267,281.83
TXN05268,269.38
TXN05269,438.67
TXN05270,328.66
TXN05271,222.64
TXN05272,274.09
TXN05273,283.09
TXN05274,270.04
TXN05275,480.16
TXN05276,401.42
TXN05277,376.83
TXN05278,132.65
TXN05279,148.2
TXN05280,175.89
TXN05281,245.91
TXN05282,252.22
TXN05283,201.25
TXN05284,237.0
TXN05285,363.13
TXN05286,344.49
TXN05287,145.29
TXN05288,274.09
TXN05289,331.75
TXN05290,438.18
TXN05291,438.73
TXN05292,312.38
TXN05293,242.01
TXN05294,400.81
TXN05295,279.0
TXN05296,330.06
TXN05297,110.46
TXN05298,249.91
TXN05299,361.04
TXN05300,393.46
TXN05301,185.02
TXN05302,456.42
TXN05303,336.49
TXN05304,368.36
TXN05305,492.12
TXN05306,293.97
TXN05307,364.63
TXN05308,442.29
TXN05309,414.04
TXN05310,290.99
TXN05311,292.53
TXN05312,429.95
TXN05313,144.39
TXN05314,113.62
TXN05315,421.98
TXN05316,438.35
TXN05317,287.23
TXN05318,470.1
TXN05319,153.91
TXN05320,246.08
TXN05321,480.65
TXN05322,107.31
TXN05323,134.22
TXN05324,247.41
TXN05325,212.84
TXN05326,347.08
TXN05327,114.31
TXN05328,432.29
TXN05329,348.36
TXN05330,349.19
TXN05331,315.29
TXN05332,283.32
TXN05333,229.51
TXN05334,248.08
TXN05335,497.34
TXN05336,186.59
TXN05337,203.33
TXN05338,462.58
TXN05339,473.52
TXN05340,319.83
TXN05341,242.77
TXN05342,393.03
TXN05343,383.81
TXN05344,361.8
TXN05345,256.15
TXN05346,433.38
TXN05347,401.13
TXN05348,264.0
TXN05349,196.81
TXN05350,235.31
TXN05351,208.59
TXN05352,173.5
TXN05353,383.43
TXN05354,493.14
TXN05355,110.55
TXN05356,326.12
TXN05357,236.58
TXN05358,186.33
TXN05359,103.95
TXN05360,279.73
TXN05361,288.17
TXN05362,393.49
TXN05363,152.3
TXN05364,350.01
TXN05365,378.21
TXN05366,157.16
TXN05367,255.63
TXN05368,230.79
TXN05369,303.0
TXN05370,322.52
TXN05371,124.08
TXN05372,386.96
TXN05373,332.43
TXN05374,209.08
TXN05375,475.36
TXN05376,163.04
TXN05377,452.56
TXN05378,493.01
TXN05379,426.76
TXN05380,109.14
TXN05381,263.9
TXN05382,269.47
TXN05383,344.05
TXN05384,112.45
TXN05385,354.49
TXN05386,411.15
TXN05387,274.07
TXN05388,450.06
TXN05389,205.68
TXN05390,168.99
TXN05391,461.79
TXN05392,340.03
TXN05393,429.53
TXN05394,495.27
TXN05395,178.62
TXN05396,244.14
TXN05397,122.65
TXN05398,292.78
TXN05399,432.42
TXN05400,420.79
TXN05401,272.94
TXN05402,189.57
TXN05403,298.29
TXN05404,412.37
TXN05405,372.31
TXN05406,202.42
TXN05407,211.28
TXN05408,142.47
TXN05409,497.5
TXN05410,325.7
TXN05411,125.85
TXN05412,144.68
TXN05413,177.22
TXN05414,372.14
TXN05415,332.78
TXN05416,108.68
TXN05417,434.54
TXN05418,288.29
TXN05419,169.44
TXN05420,342.95
TXN05421,237.71
TXN05422,139.64
TXN05423,342.58
TXN05424,239.47
TXN05425,345.22
TXN05426,312.06
TXN05427,292.14
TXN05428,303.85
TXN05429,183.26
TXN05430,291.3
TXN05431,118.43
TXN05432,309.55
TXN05433,178.67
TXN05434,401.69
TXN05435,399.81
TXN05436,429.93
TXN05437,331.81
TXN05438,156.57
TXN05439,478.78
TXN05440,292.13
TXN05441,192.68
TXN05442,432.48
TXN05443,272.88
TXN05444,444.18
TXN05445,170.24
TXN05446,412.02
TXN05447,349.41
TXN05448,139.07
TXN05449,101.51
TXN05450,378.68
TXN05451,369.1
TXN05452,355.48
TXN05453,463.05
TXN05454,345.27
TXN05455,147.19
TXN05456,377.71
TXN05457,328.95
TXN05458,220.21
TXN05459,460.44
TXN05460,115.77
TXN05461,127.27
TXN05462,142.79
TXN05463,162.28
TXN05464,284.86
TXN05465,339.82
TXN05466,137.77
TXN05467,273.86
TXN05468,242.89
TXN05469,239.55
TXN05470,490.91
TXN05471,361.41
TXN05472,111.0
TXN05473,175.43
TXN05474,192.2
TXN05475,425.44
TXN05476,399.74
TXN05477,123.82
TXN05478,246.98
TXN05479,480.82
TXN05480,493.55
TXN05481,371.99
TXN05482,358.52
TXN05483,201.52
TXN05484,186.74
TXN05485,478.98
TXN05486,216.03
TXN05487,175.55
TXN05488,370.27
TXN05489,388.4
TXN05490,242.9
TXN05491,444.71
TXN05492,398.34
TXN05493,498.99
TXN05494,454.65
TXN05495,311.96
TXN05496,219.96
TXN05497,196.93
TXN05498,387.8
TXN05499,196.53
TXN05500,351.12
TXN05501,351.97
TXN05502,229.8
TXN05503,394.04
TXN05504,103.89
TXN05505,492.45
TXN05506,171.72
TXN05507,279.42
TXN05508,416.14
TXN05509,373.51
TXN05510,131.73
TXN05511,281.58
TXN05512,181.74
TXN05513,129.85
TXN05514,163.35
TXN05515,118.63
TXN05516,436.57
TXN05517,241.0
TXN05518,163.18
TXN05519,277.41
TXN05520,342.53
TXN05521,211.17
TXN05522,436.76
TXN05523,353.48
TXN05524,370.23
TXN05525,381.18
TXN05526,198.43
TXN05527,286.34
TXN05528,257.83
TXN05529,323.34
TXN05530,284.55
TXN05531,382.96
TXN05532,335.67
TXN05533,196.24
TXN05534,304.08
TXN05535,366.4
TXN05536,327.76
TXN05537,207.36
TXN05538,337.81
TXN05539,420.53
TXN05540,442.01
TXN05541,487.01
TXN05542,276.98
TXN05543,302.57
TXN05544,292.05
TXN05545,299.15
TXN05546,315.35
TXN05547,467.73
TXN05548,133.39
TXN05549,217.83
TXN05550,277.25
TXN05551,381.98
TXN05552,442.77
TXN05553,166.16
TXN05554,250.86
TXN05555,348.17
TXN05556,417.75
TXN05557,225.4
TXN05558,433.94
TXN05559,212.68
TXN05560,397.46
TXN05561,294.43
TXN05562,129.72
TXN05563,305.52
TXN05564,156.29
TXN05565,214.26
TXN05566,205.55
TXN05567,381.75
TXN05568,103.18
TXN05569,422.27
TXN05570,326.71
TXN05571,153.86
TXN05572,410.24
TXN05573,211.93
TXN05574,414.69
TXN05575,199.4
TXN05576,122.49
TXN05577,470.36
TXN05578,268.93
TXN05579,275.12
TXN05580,469.27
TXN05581,216.44
TXN05582,258.26
TXN05583,420.15
TXN05584,227.14
TXN05585,131.58
TXN05586,183.81
TXN05587,183.61
TXN05588,125.24
TXN05589,131.78
TXN05590,452.9
TXN05591,387.71
