Transaction_ID,Transaction_Type
TXN04193,Refund
TXN04194,Debit
TXN04195,Credit
TXN04196,Refund
TXN04197,Debit
TXN04198,Debit
TXN04199,Credit
TXN04200,Credit
TXN04201,Credit
TXN04202,Credit
TXN04203,Refund
TXN04204,Refund
TXN04205,Credit
TXN04206,Credit
TXN04207,Credit
TXN04208,Credit
TXN04209,Debit
TXN04210,Debit
TXN04211,Debit
TXN04212,Debit
TXN04213,Refund
TXN04214,Debit
TXN04215,Debit
TXN04216,Debit
TXN04217,Debit
TXN04218,Credit
TXN04219,Credit
TXN04220,Credit
TXN04221,Credit
TXN04222,Debit
TXN04223,Refund
TXN04224,Credit
TXN04225,Debit
TXN04226,Credit
TXN04227,Credit
TXN04228,Credit
TXN04229,Credit
TXN04230,Debit
TXN04231,Debit
TXN04232,Debit
TXN04233,Refund
TXN04234,Credit
TXN04235,Refund
TXN04236,Refund
TXN04237,Refund
TXN04238,Debit
TXN04239,Debit
TXN04240,Credit
TXN04241,Debit
TXN04242,Debit
TXN04243,Refund
TXN04244,Debit
TXN04245,Credit
TXN04246,Credit
TXN04247,Refund
TXN04248,Debit
TXN04249,Refund
TXN04250,Credit
TXN04251,Credit
TXN04252,Debit
TXN04253,Debit
TXN04254,Credit
TXN04255,Credit
TXN04256,Refund
TXN04257,Refund
TXN04258,Refund
TXN04259,Debit
TXN04260,Debit
TXN04261,Credit
TXN04262,Debit
TXN04263,Debit
TXN04264,Debit
TXN04265,Debit
TXN04266,Debit
TXN04267,Debit
TXN04268,Debit
TXN04269,Debit
TXN04270,Credit
TXN04271,Credit
TXN04272,Refund
TXN04273,Refund
TXN04274,Refund
TXN04275,Debit
TXN04276,Refund
TXN04277,Refund
TXN04278,Credit
TXN04279,Debit
TXN04280,Debit
TXN04281,Debit
TXN04282,Debit
TXN04283,Refund
TXN04284,Credit
TXN04285,Debit
TXN04286,Debit
TXN04287,Credit
TXN04288,Debit
TXN04289,Debit
TXN04290,Credit
TXN04291,Debit
TXN04292,Debit
TXN04293,Refund
TXN04294,Credit
TXN04295,Refund
TXN04296,Credit
TXN04297,Credit
TXN04298,Debit
TXN04299,Credit
TXN04300,Refund
TXN04301,Credit
TXN04302,Debit
TXN04303,Credit
TXN04304,Debit
TXN04305,Debit
TXN04306,Credit
TXN04307,Credit
TXN04308,Credit
TXN04309,Debit
TXN04310,Debit
TXN04311,Refund
TXN04312,Refund
TXN04313,Refund
TXN04314,Debit
TXN04315,Refund
TXN04316,Credit
TXN04317,Credit
TXN04318,Credit
TXN04319,Refund
TXN04320,Credit
TXN04321,Debit
TXN04322,Debit
TXN04323,Credit
TXN04324,Credit
TXN04325,Debit
TXN04326,Credit
TXN04327,Debit
TXN04328,Refund
TXN04329,Refund
TXN04330,Debit
TXN04331,Refund
TXN04332,Refund
TXN04333,Debit
TXN04334,Credit
TXN04335,Refund
TXN04336,Credit
TXN04337,Credit
TXN04338,Refund
TXN04339,Credit
TXN04340,Credit
TXN04341,Refund
TXN04342,Refund
TXN04343,Credit
TXN04344,Credit
TXN04345,Credit
TXN04346,Debit
TXN04347,Debit
TXN04348,Credit
TXN04349,Refund
TXN04350,Debit
TXN04351,Debit
TXN04352,Credit
TXN04353,Debit
TXN04354,Credit
TXN04355,Refund
TXN04356,Credit
TXN04357,Refund
TXN04358,Debit
TXN04359,Debit
TXN04360,Debit
TXN04361,Debit
TXN04362,Refund
TXN04363,Debit
TXN04364,Credit
TXN04365,Refund
TXN04366,Refund
TXN04367,Debit
TXN04368,Debit
TXN04369,Refund
TXN04370,Credit
TXN04371,Credit
TXN04372,Debit
TXN04373,Debit
TXN04374,Debit
TXN04375,Refund
TXN04376,Credit
TXN04377,Refund
TXN04378,Refund
TXN04379,Credit
TXN04380,Refund
TXN04381,Debit
TXN04382,Refund
TXN04383,Refund
TXN04384,Credit
TXN04385,Refund
TXN04386,Refund
TXN04387,Debit
TXN04388,Refund
TXN04389,Debit
TXN04390,Credit
TXN04391,Refund
TXN04392,Credit
TXN04393,Debit
TXN04394,Credit
TXN04395,Debit
TXN04396,Debit
TXN04397,Debit
TXN04398,Debit
TXN04399,Refund
TXN04400,Debit
TXN04401,Debit
TXN04402,Refund
TXN04403,Credit
TXN04404,Debit
TXN04405,Credit
TXN04406,Refund
TXN04407,Debit
TXN04408,Debit
TXN04409,Credit
TXN04410,Refund
TXN04411,Debit
TXN04412,Credit
TXN04413,Debit
TXN04414,Debit
TXN04415,Debit
TXN04416,Refund
TXN04417,Refund
TXN04418,Debit
TXN04419,Debit
TXN04420,Refund
TXN04421,Credit
TXN04422,Debit
TXN04423,Credit
TXN04424,Refund
TXN04425,Refund
TXN04426,Credit
TXN04427,Refund
TXN04428,Debit
TXN04429,Credit
TXN04430,Credit
TXN04431,Credit
TXN04432,Debit
TXN04433,Debit
TXN04434,Refund
TXN04435,Credit
TXN04436,Refund
TXN04437,Credit
TXN04438,Refund
TXN04439,Credit
TXN04440,Debit
TXN04441,Refund
TXN04442,Refund
TXN04443,Refund
TXN04444,Refund
TXN04445,Credit
TXN04446,Debit
TXN04447,Refund
TXN04448,Refund
TXN04449,Debit
TXN04450,Credit
TXN04451,Credit
TXN04452,Refund
TXN04453,Refund
TXN04454,Credit
TXN04455,Debit
TXN04456,Debit
TXN04457,Refund
TXN04458,Debit
TXN04459,Refund
TXN04460,Refund
TXN04461,Credit
TXN04462,Refund
TXN04463,Debit
TXN04464,Debit
TXN04465,Refund
TXN04466,Credit
TXN04467,Refund
TXN04468,Debit
TXN04469,Refund
TXN04470,Refund
TXN04471,Debit
TXN04472,Credit
TXN04473,Debit
TXN04474,Credit
TXN04475,Refund
TXN04476,Debit
TXN04477,Debit
TXN04478,Credit
TXN04479,Credit
TXN04480,Debit
TXN04481,Refund
TXN04482,Debit
TXN04483,Refund
TXN04484,Refund
TXN04485,Refund
TXN04486,Refund
TXN04487,Credit
TXN04488,Credit
TXN04489,Debit
TXN04490,Credit
TXN04491,Debit
TXN04492,Debit
TXN04493,Refund
TXN04494,Debit
TXN04495,Credit
TXN04496,Credit
TXN04497,Debit
TXN04498,Refund
TXN04499,Debit
TXN04500,Debit
TXN04501,Credit
TXN04502,Credit
TXN04503,Refund
TXN04504,Credit
TXN04505,Debit
TXN04506,Credit
TXN04507,Credit
TXN04508,Credit
TXN04509,Credit
TXN04510,Refund
TXN04511,Credit
TXN04512,Debit
TXN04513,Credit
TXN04514,Refund
TXN04515,Refund
TXN04516,Refund
TXN04517,Debit
TXN04518,Debit
TXN04519,Credit
TXN04520,Debit
TXN04521,Debit
TXN04522,Credit
TXN04523,Debit
TXN04524,Credit
TXN04525,Credit
TXN04526,Debit
TXN04527,Debit
TXN04528,Credit
TXN04529,Debit
TXN04530,Credit
TXN04531,Debit
TXN04532,Refund
TXN04533,Debit
TXN04534,Refund
TXN04535,Debit
TXN04536,Credit
TXN04537,Refund
TXN04538,Refund
TXN04539,Credit
TXN04540,Refund
TXN04541,Debit
TXN04542,Credit
TXN04543,Refund
TXN04544,Debit
TXN04545,Refund
TXN04546,Credit
TXN04547,Debit
TXN04548,Debit
TXN04549,Debit
TXN04550,Credit
TXN04551,Debit
TXN04552,Debit
TXN04553,Credit
TXN04554,Refund
TXN04555,Refund
TXN04556,Refund
TXN04557,Refund
TXN04558,Refund
TXN04559,Credit
TXN04560,Refund
TXN04561,Credit
TXN04562,Credit
TXN04563,Debit
TXN04564,Debit
TXN04565,Debit
TXN04566,Credit
TXN04567,Refund
TXN04568,Refund
TXN04569,Credit
TXN04570,Debit
TXN04571,Debit
TXN04572,Credit
TXN04573,Debit
TXN04574,Credit
TXN04575,Debit
TXN04576,Credit
TXN04577,Refund
TXN04578,Refund
TXN04579,Refund
TXN04580,Credit
TXN04581,Debit
TXN04582,Debit
TXN04583,Debit
TXN04584,Debit
TXN04585,Debit
TXN04586,Refund
TXN04587,Credit
TXN04588,Debit
TXN04589,Credit
TXN04590,Debit
TXN04591,Credit
TXN04592,Credit
TXN04593,Credit
TXN04594,Credit
TXN04595,Refund
TXN04596,Credit
TXN04597,Debit
TXN04598,Refund
TXN04599,Refund
TXN04600,Credit
TXN04601,Debit
TXN04602,Credit
TXN04603,Credit
TXN04604,Credit
TXN04605,Debit
TXN04606,Credit
TXN04607,Debit
TXN04608,Credit
TXN04609,Credit
TXN04610,Credit
TXN04611,Credit
TXN04612,Debit
TXN04613,Credit
TXN04614,Refund
TXN04615,Debit
TXN04616,Debit
TXN04617,Refund
TXN04618,Refund
TXN04619,Debit
TXN04620,Debit
TXN04621,Refund
TXN04622,Credit
TXN04623,Refund
TXN04624,Credit
TXN04625,Refund
TXN04626,Debit
TXN04627,Refund
TXN04628,Debit
TXN04629,Credit
TXN04630,Refund
TXN04631,Credit
TXN04632,Refund
TXN04633,Refund
TXN04634,Credit
TXN04635,Refund
TXN04636,Debit
TXN04637,Credit
TXN04638,Credit
TXN04639,Debit
TXN04640,Credit
TXN04641,Refund
TXN04642,Debit
TXN04643,Refund
TXN04644,Refund
TXN04645,Refund
TXN04646,Refund
TXN04647,Refund
TXN04648,Refund
TXN04649,Debit
TXN04650,Debit
TXN04651,Credit
TXN04652,Debit
TXN04653,Debit
TXN04654,Debit
TXN04655,Debit
TXN04656,Debit
TXN04657,Debit
TXN04658,Credit
TXN04659,Debit
TXN04660,Refund
TXN04661,Credit
TXN04662,Debit
TXN04663,Refund
TXN04664,Debit
TXN04665,Refund
TXN04666,Credit
TXN04667,Credit
TXN04668,Refund
TXN04669,Debit
TXN04670,Debit
TXN04671,Credit
TXN04672,Refund
TXN04673,Credit
TXN04674,Refund
TXN04675,Credit
TXN04676,Credit
TXN04677,Refund
TXN04678,Credit
TXN04679,Debit
TXN04680,Refund
TXN04681,Refund
TXN04682,Refund
TXN04683,Refund
TXN04684,Credit
TXN04685,Debit
TXN04686,Credit
TXN04687,Debit
TXN04688,Debit
TXN04689,Refund
TXN04690,Refund
TXN04691,Refund
TXN04692,Debit
TXN04693,Debit
TXN04694,Refund
TXN04695,Debit
TXN04696,Credit
TXN04697,Refund
TXN04698,Credit
TXN04699,Credit
TXN04700,Credit
TXN04701,Credit
TXN04702,Refund
TXN04703,Credit
TXN04704,Refund
TXN04705,Refund
TXN04706,Credit
TXN04707,Debit
TXN04708,Debit
TXN04709,Credit
TXN04710,Credit
TXN04711,Debit
TXN04712,Refund
TXN04713,Refund
TXN04714,Refund
TXN04715,Refund
TXN04716,Credit
TXN04717,Debit
TXN04718,Credit
TXN04719,Credit
TXN04720,Refund
TXN04721,Debit
TXN04722,Debit
TXN04723,Refund
TXN04724,Credit
TXN04725,Credit
TXN04726,Credit
TXN04727,Debit
TXN04728,Credit
TXN04729,Credit
TXN04730,Credit
TXN04731,Credit
TXN04732,Credit
TXN04733,Refund
TXN04734,Refund
TXN04735,Debit
TXN04736,Debit
TXN04737,Debit
TXN04738,Credit
TXN04739,Refund
TXN04740,Credit
TXN04741,Credit
TXN04742,Credit
TXN04743,Refund
TXN04744,Credit
TXN04745,Refund
TXN04746,Refund
TXN04747,Debit
TXN04748,Debit
TXN04749,Credit
TXN04750,Debit
TXN04751,Credit
TXN04752,Refund
TXN04753,Credit
TXN04754,Refund
TXN04755,Credit
TXN04756,Debit
TXN04757,Refund
TXN04758,Debit
TXN04759,Debit
TXN04760,Credit
TXN04761,Refund
TXN04762,Refund
TXN04763,Credit
TXN04764,Debit
TXN04765,Refund
TXN04766,Refund
TXN04767,Debit
TXN04768,Debit
TXN04769,Debit
TXN04770,Debit
TXN04771,Debit
TXN04772,Debit
TXN04773,Debit
TXN04774,Credit
TXN04775,Debit
TXN04776,Credit
TXN04777,Refund
TXN04778,Debit
TXN04779,Credit
TXN04780,Credit
TXN04781,Credit
TXN04782,Refund
TXN04783,Credit
TXN04784,Refund
TXN04785,Debit
TXN04786,Refund
TXN04787,Debit
TXN04788,Debit
TXN04789,Credit
TXN04790,Credit
TXN04791,Refund
TXN04792,Credit
TXN04793,Debit
TXN04794,Credit
TXN04795,Refund
TXN04796,Refund
TXN04797,Credit
TXN04798,Credit
TXN04799,Debit
TXN04800,Credit
TXN04801,Refund
TXN04802,Refund
TXN04803,Debit
TXN04804,Credit
TXN04805,Debit
TXN04806,Credit
TXN04807,Debit
TXN04808,Debit
TXN04809,Refund
TXN04810,Debit
TXN04811,Debit
TXN04812,Refund
TXN04813,Debit
TXN04814,Refund
TXN04815,Debit
TXN04816,Credit
TXN04817,Refund
TXN04818,Credit
TXN04819,Refund
TXN04820,Debit
TXN04821,Refund
TXN04822,Debit
TXN04823,Credit
TXN04824,Debit
TXN04825,Refund
TXN04826,Debit
TXN04827,Refund
TXN04828,Debit
TXN04829,Debit
TXN04830,Credit
TXN04831,Refund
TXN04832,Credit
TXN04833,Refund
TXN04834,Refund
TXN04835,Refund
TXN04836,Credit
TXN04837,Credit
TXN04838,Credit
TXN04839,Credit
TXN04840,Credit
TXN04841,Credit
TXN04842,Debit
TXN04843,Credit
TXN04844,Credit
TXN04845,Refund
TXN04846,Refund
TXN04847,Refund
TXN04848,Credit
TXN04849,Refund
TXN04850,Debit
TXN04851,Debit
TXN04852,Refund
TXN04853,Refund
TXN04854,Credit
TXN04855,Refund
TXN04856,Refund
TXN04857,Refund
TXN04858,Refund
TXN04859,Credit
TXN04860,Credit
TXN04861,Refund
TXN04862,Debit
TXN04863,Credit
TXN04864,Debit
TXN04865,Credit
TXN04866,Credit
TXN04867,Refund
TXN04868,Credit
TXN04869,Credit
TXN04870,Credit
TXN04871,Refund
TXN04872,Refund
TXN04873,Refund
TXN04874,Credit
TXN04875,Debit
TXN04876,Debit
TXN04877,Refund
TXN04878,Debit
TXN04879,Debit
TXN04880,Refund
TXN04881,Credit
TXN04882,Refund
TXN04883,Credit
TXN04884,Refund
TXN04885,Debit
TXN04886,Refund
TXN04887,Debit
TXN04888,Refund
TXN04889,Credit
TXN04890,Credit
TXN04891,Credit
TXN04892,Credit
TXN04893,Credit
TXN04894,Credit
TXN04895,Refund
TXN04896,Debit
TXN04897,Refund
TXN04898,Refund
TXN04899,Refund
TXN04900,Debit
TXN04901,Credit
TXN04902,Refund
TXN04903,Refund
TXN04904,Debit
TXN04905,Refund
TXN04906,Refund
TXN04907,Refund
TXN04908,Credit
TXN04909,Refund
TXN04910,Credit
TXN04911,Refund
TXN04912,Credit
TXN04913,Debit
TXN04914,Refund
TXN04915,Refund
TXN04916,Debit
TXN04917,Credit
TXN04918,Debit
TXN04919,Credit
TXN04920,Debit
TXN04921,Refund
TXN04922,Credit
TXN04923,Refund
TXN04924,Refund
TXN04925,Debit
TXN04926,Refund
TXN04927,Credit
TXN04928,Refund
TXN04929,Debit
TXN04930,Debit
TXN04931,Credit
TXN04932,Debit
TXN04933,Refund
TXN04934,Credit
TXN04935,Credit
TXN04936,Credit
TXN04937,Credit
TXN04938,Credit
TXN04939,Refund
TXN04940,Credit
TXN04941,Credit
TXN04942,Debit
TXN04943,Credit
TXN04944,Debit
TXN04945,Refund
TXN04946,Refund
TXN04947,Refund
TXN04948,Refund
TXN04949,Debit
TXN04950,Credit
TXN04951,Debit
TXN04952,Refund
TXN04953,Debit
TXN04954,Refund
TXN04955,Credit
TXN04956,Refund
TXN04957,Credit
TXN04958,Credit
TXN04959,Debit
TXN04960,Debit
TXN04961,Debit
TXN04962,Debit
TXN04963,Credit
TXN04964,Credit
TXN04965,Refund
TXN04966,Credit
TXN04967,Debit
TXN04968,Credit
TXN04969,Refund
TXN04970,Debit
TXN04971,Debit
TXN04972,Credit
TXN04973,Credit
TXN04974,Refund
TXN04975,Debit
TXN04976,Credit
TXN04977,Refund
TXN04978,Debit
TXN04979,Debit
TXN04980,Credit
TXN04981,Credit
TXN04982,Debit
TXN04983,Debit
TXN04984,Refund
TXN04985,Debit
TXN04986,Credit
TXN04987,Debit
TXN04988,Debit
TXN04989,Refund
TXN04990,Credit
TXN04991,Refund
TXN04992,Credit
TXN04993,Credit
TXN04994,Credit
TXN04995,Credit
TXN04996,Credit
TXN04997,Debit
TXN04998,Debit
TXN04999,Refund
TXN05000,Debit
TXN05001,Refund
TXN05002,Credit
TXN05003,Debit
TXN05004,Credit
TXN05005,Refund
TXN05006,Debit
TXN05007,Debit
TXN05008,Refund
TXN05009,Debit
TXN05010,Refund
TXN05011,Refund
TXN05012,Debit
TXN05013,Debit
TXN05014,Refund
TXN05015,Credit
TXN05016,Credit
TXN05017,Debit
TXN05018,Debit
TXN05019,Credit
TXN05020,Refund
TXN05021,Refund
TXN05022,Credit
TXN05023,Debit
TXN05024,Debit
TXN05025,Debit
TXN05026,Credit
TXN05027,Credit
TXN05028,Credit
TXN05029,Refund
TXN05030,Refund
TXN05031,Refund
TXN05032,Refund
TXN05033,Credit
TXN05034,Credit
TXN05035,Refund
TXN05036,Debit
TXN05037,Credit
TXN05038,Credit
TXN05039,Credit
TXN05040,Debit
TXN05041,Debit
TXN05042,Credit
TXN05043,Debit
TXN05044,Debit
TXN05045,Debit
TXN05046,Refund
TXN05047,Debit
TXN05048,Debit
TXN05049,Refund
TXN05050,Debit
TXN05051,Refund
TXN05052,Refund
TXN05053,Debit
TXN05054,Debit
TXN05055,Credit
TXN05056,Refund
TXN05057,Refund
TXN05058,Debit
TXN05059,Credit
TXN05060,Refund
TXN05061,Credit
TXN05062,Refund
TXN05063,Refund
TXN05064,Debit
TXN05065,Refund
TXN05066,Debit
TXN05067,Refund
TXN05068,Debit
TXN05069,Refund
TXN05070,Debit
TXN05071,Debit
TXN05072,Refund
TXN05073,Debit
TXN05074,Credit
TXN05075,Credit
TXN05076,Credit
TXN05077,Debit
TXN05078,Refund
TXN05079,Credit
TXN05080,Credit
TXN05081,Refund
TXN05082,Debit
TXN05083,Debit
TXN05084,Refund
TXN05085,Refund
TXN05086,Refund
TXN05087,Debit
TXN05088,Credit
TXN05089,Credit
TXN05090,Refund
TXN05091,Debit
TXN05092,Refund
TXN05093,Refund
TXN05094,Credit
TXN05095,Refund
TXN05096,Refund
TXN05097,Refund
TXN05098,Debit
TXN05099,Credit
TXN05100,Debit
TXN05101,Refund
TXN05102,Refund
TXN05103,Refund
TXN05104,Debit
TXN05105,Credit
TXN05106,Debit
TXN05107,Debit
TXN05108,Credit
TXN05109,Debit
TXN05110,Refund
TXN05111,Debit
TXN05112,Credit
TXN05113,Refund
TXN05114,Debit
TXN05115,Credit
TXN05116,Refund
TXN05117,Credit
TXN05118,Credit
TXN05119,Debit
TXN05120,Debit
TXN05121,Refund
TXN05122,Credit
TXN05123,Debit
TXN05124,Refund
TXN05125,Credit
TXN05126,Credit
TXN05127,Debit
TXN05128,Debit
TXN05129,Debit
TXN05130,Refund
TXN05131,Debit
TXN05132,Debit
TXN05133,Refund
TXN05134,Refund
TXN05135,Credit
TXN05136,Debit
TXN05137,Debit
TXN05138,Refund
TXN05139,Debit
TXN05140,Refund
TXN05141,Refund
TXN05142,Debit
TXN05143,Credit
TXN05144,Refund
TXN05145,Debit
TXN05146,Credit
TXN05147,Credit
TXN05148,Credit
TXN05149,Credit
TXN05150,Debit
TXN05151,Debit
TXN05152,Debit
TXN05153,Debit
TXN05154,Credit
TXN05155,Credit
TXN05156,Refund
TXN05157,Credit
TXN05158,Credit
TXN05159,Refund
TXN05160,Debit
TXN05161,Debit
TXN05162,Debit
TXN05163,Debit
TXN05164,Debit
TXN05165,Refund
TXN05166,Refund
TXN05167,Debit
TXN05168,Credit
TXN05169,Credit
TXN05170,Credit
TXN05171,Refund
TXN05172,Credit
TXN05173,Refund
TXN05174,Debit
TXN05175,Credit
TXN05176,Credit
TXN05177,Debit
TXN05178,Debit
TXN05179,Credit
TXN05180,Credit
TXN05181,Credit
TXN05182,Credit
TXN05183,Credit
TXN05184,Refund
TXN05185,Credit
TXN05186,Credit
TXN05187,Refund
TXN05188,Debit
TXN05189,Debit
TXN05190,Debit
TXN05191,Refund
TXN05192,Refund
TXN05193,Debit
TXN05194,Debit
TXN05195,Debit
TXN05196,Credit
TXN05197,Refund
TXN05198,Credit
TXN05199,Refund
TXN05200,Refund
TXN05201,Credit
TXN05202,Debit
TXN05203,Refund
TXN05204,Credit
TXN05205,Credit
TXN05206,Refund
TXN05207,Debit
TXN05208,Refund
TXN05209,Refund
TXN05210,Debit
TXN05211,Credit
TXN05212,Credit
TXN05213,Debit
TXN05214,Credit
TXN05215,Credit
TXN05216,Debit
TXN05217,Debit
TXN05218,Credit
TXN05219,Refund
TXN05220,Credit
TXN05221,Debit
TXN05222,Refund
TXN05223,Refund
TXN05224,Refund
TXN05225,Refund
TXN05226,Refund
TXN05227,Refund
TXN05228,Refund
TXN05229,Debit
TXN05230,Refund
TXN05231,Credit
TXN05232,Refund
TXN05233,Refund
TXN05234,Refund
TXN05235,Refund
TXN05236,Refund
TXN05237,Debit
TXN05238,Credit
TXN05239,Refund
TXN05240,Refund
TXN05241,Debit
TXN05242,Credit
TXN05243,Credit
TXN05244,Refund
TXN05245,Refund
TXN05246,Refund
TXN05247,Credit
TXN05248,Debit
TXN05249,Refund
TXN05250,Refund
TXN05251,Debit
TXN05252,Debit
TXN05253,Refund
TXN05254,Debit
TXN05255,Refund
TXN05256,Credit
TXN05257,Credit
TXN05258,Debit
TXN05259,Debit
TXN05260,Credit
TXN05261,Credit
TXN05262,Debit
TXN05263,Credit
TXN05264,Credit
TXN05265,Debit
TXN05266,Refund
TXN05267,Debit
TXN05268,Refund
TXN05269,Refund
TXN05270,Credit
TXN05271,Credit
TXN05272,Debit
TXN05273,Debit
TXN05274,Credit
TXN05275,Credit
TXN05276,Refund
TXN05277,Credit
TXN05278,Debit
TXN05279,Credit
TXN05280,Credit
TXN05281,Credit
TXN05282,Debit
TXN05283,Credit
TXN05284,Refund
TXN05285,Refund
TXN05286,Debit
TXN05287,Debit
TXN05288,Credit
TXN05289,Credit
TXN05290,Debit
TXN05291,Refund
TXN05292,Refund
TXN05293,Debit
TXN05294,Debit
TXN05295,Refund
TXN05296,Refund
TXN05297,Refund
TXN05298,Credit
TXN05299,Refund
TXN05300,Refund
TXN05301,Debit
TXN05302,Refund
TXN05303,Refund
TXN05304,Credit
TXN05305,Credit
TXN05306,Credit
TXN05307,Debit
TXN05308,Debit
TXN05309,Credit
TXN05310,Credit
TXN05311,Refund
TXN05312,Refund
TXN05313,Refund
TXN05314,Credit
TXN05315,Refund
TXN05316,Refund
TXN05317,Credit
TXN05318,Refund
TXN05319,Credit
TXN05320,Debit
TXN05321,Debit
TXN05322,Refund
TXN05323,Debit
TXN05324,Debit
TXN05325,Credit
TXN05326,Credit
TXN05327,Refund
TXN05328,Credit
TXN05329,Refund
TXN05330,Refund
TXN05331,Credit
TXN05332,Refund
TXN05333,Debit
TXN05334,Debit
TXN05335,Debit
TXN05336,Credit
TXN05337,Debit
TXN05338,Refund
TXN05339,Refund
TXN05340,Refund
TXN05341,Credit
TXN05342,Debit
TXN05343,Credit
TXN05344,Refund
TXN05345,Debit
TXN05346,Debit
TXN05347,Debit
TXN05348,Credit
TXN05349,Debit
TXN05350,Credit
TXN05351,Debit
TXN05352,Refund
TXN05353,Credit
TXN05354,Debit
TXN05355,Credit
TXN05356,Debit
TXN05357,Refund
TXN05358,Refund
TXN05359,Refund
TXN05360,Debit
TXN05361,Credit
TXN05362,Credit
TXN05363,Refund
TXN05364,Refund
TXN05365,Refund
TXN05366,Debit
TXN05367,Credit
TXN05368,Debit
TXN05369,Refund
TXN05370,Refund
TXN05371,Debit
TXN05372,Refund
TXN05373,Credit
TXN05374,Refund
TXN05375,Credit
TXN05376,Refund
TXN05377,Debit
TXN05378,Refund
TXN05379,Refund
TXN05380,Debit
TXN05381,Refund
TXN05382,Debit
TXN05383,Debit
TXN05384,Credit
TXN05385,Refund
TXN05386,Refund
TXN05387,Refund
TXN05388,Credit
TXN05389,Refund
TXN05390,Credit
TXN05391,Credit
TXN05392,Refund
TXN05393,Refund
TXN05394,Debit
TXN05395,Credit
TXN05396,Credit
TXN05397,Credit
TXN05398,Credit
TXN05399,Credit
TXN05400,Debit
TXN05401,Debit
TXN05402,Credit
TXN05403,Refund
TXN05404,Refund
TXN05405,Refund
TXN05406,Refund
TXN05407,Credit
TXN05408,Refund
TXN05409,Refund
TXN05410,Credit
TXN05411,Refund
TXN05412,Refund
TXN05413,Refund
TXN05414,Refund
TXN05415,Debit
TXN05416,Debit
TXN05417,Debit
TXN05418,Refund
TXN05419,Refund
TXN05420,Credit
TXN05421,Refund
TXN05422,Credit
TXN05423,Refund
TXN05424,Debit
TXN05425,Refund
TXN05426,Refund
TXN05427,Debit
TXN05428,Refund
TXN05429,Refund
TXN05430,Refund
TXN05431,Refund
TXN05432,Credit
TXN05433,Refund
TXN05434,Debit
TXN05435,Credit
TXN05436,Refund
TXN05437,Credit
TXN05438,Refund
TXN05439,Refund
TXN05440,Refund
TXN05441,Refund
TXN05442,Credit
TXN05443,Refund
TXN05444,Refund
TXN05445,Refund
TXN05446,Credit
TXN05447,Credit
TXN05448,Debit
TXN05449,Refund
TXN05450,Debit
TXN05451,Debit
TXN05452,Credit
TXN05453,Debit
TXN05454,Debit
TXN05455,Refund
TXN05456,Debit
TXN05457,Debit
TXN05458,Credit
TXN05459,Debit
TXN05460,Credit
TXN05461,Refund
TXN05462,Credit
TXN05463,Debit
TXN05464,Debit
TXN05465,Refund
TXN05466,Credit
TXN05467,Debit
TXN05468,Refund
TXN05469,Debit
TXN05470,Credit
TXN05471,Credit
TXN05472,Debit
TXN05473,Refund
TXN05474,Refund
TXN05475,Refund
TXN05476,Refund
TXN05477,Debit
TXN05478,Refund
TXN05479,Refund
TXN05480,Refund
TXN05481,Credit
TXN05482,Debit
TXN05483,Refund
TXN05484,Refund
TXN05485,Credit
TXN05486,Refund
TXN05487,Refund
TXN05488,Debit
TXN05489,Credit
TXN05490,Credit
TXN05491,Credit
TXN05492,Refund
TXN05493,Credit
TXN05494,Refund
TXN05495,Debit
TXN05496,Debit
TXN05497,Refund
TXN05498,Credit
TXN05499,Debit
TXN05500,Refund
TXN05501,Credit
TXN05502,Debit
TXN05503,Refund
TXN05504,Refund
TXN05505,Refund
TXN05506,Refund
TXN05507,Credit
TXN05508,Refund
TXN05509,Refund
TXN05510,Refund
TXN05511,Refund
TXN05512,Debit
TXN05513,Refund
TXN05514,Debit
TXN05515,Credit
TXN05516,Credit
TXN05517,Debit
TXN05518,Refund
TXN05519,Debit
TXN05520,Debit
TXN05521,Debit
TXN05522,Refund
TXN05523,Refund
TXN05524,Debit
TXN05525,Credit
TXN05526,Debit
TXN05527,Credit
TXN05528,Credit
TXN05529,Refund
TXN05530,Credit
TXN05531,Debit
TXN05532,Debit
TXN05533,Refund
TXN05534,Credit
TXN05535,Debit
TXN05536,Credit
TXN05537,Credit
TXN05538,Refund
TXN05539,Debit
TXN05540,Debit
TXN05541,Debit
TXN05542,Credit
TXN05543,Refund
TXN05544,Debit
TXN05545,Refund
TXN05546,Refund
TXN05547,Refund
TXN05548,Credit
TXN05549,Credit
TXN05550,Refund
TXN05551,Refund
TXN05552,Credit
TXN05553,Debit
TXN05554,Refund
TXN05555,Credit
TXN05556,Refund
TXN05557,Debit
TXN05558,Debit
TXN05559,Refund
TXN05560,Debit
TXN05561,Refund
TXN05562,Debit
TXN05563,Credit
TXN05564,Refund
TXN05565,Refund
TXN05566,Credit
TXN05567,Debit
TXN05568,Credit
TXN05569,Debit
TXN05570,Debit
TXN05571,Refund
TXN05572,Credit
TXN05573,Credit
TXN05574,Credit
TXN05575,Credit
TXN05576,Debit
TXN05577,Refund
TXN05578,Refund
TXN05579,Credit
TXN05580,Refund
TXN05581,Refund
TXN05582,Debit
TXN05583,Debit
TXN05584,Refund
TXN05585,Credit
TXN05586,Credit
TXN05587,Debit
TXN05588,Refund
TXN05589,Refund
TXN05590,Refund
